Issued date,Account ID,Bill to name,Billing Address,Billing City,Billing State,Billing Zip,Customer Name,Sales Rep,Product ID,Product,Sales order Number,SO Status,Sales person,So c1,So c2,Sales Order Custom Field 3,So c4,So c5,Sales Order Custom Field 6,Sales Order ID,SO Item ID,SO Item Product Number,Customer ID,Product description,Sales Order Item Description,Soitem type,BOL,Carrier name,Company id,Company name,Ship status,SO Number,Status ID,Account ID2,Sales Rep Initials,Fulfilled Quantity,Last Unit Price,So ct,Unit price,Total price,Total cost,Sales Order Line Item
45994,405,Giant Distribution,230 Bristol Pike,Bristol,Pennsylvania,19007,Giant Distribution,,11,Shipping,9661,Fulfilled,DerekW,,107718381,,,,,23812,72387,Shipping,248,Shipping,Shipping Tracking: 107718381,Shipping,218313,R+L,1,CWL Brands,Shipped,9661,30,405,DW,1,0,1,0,0,0,4
45994,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,74,CC Processing,9710,Fulfilled,Zalak,,107718399,,,,,24041,72376,CC Processing,353,Credit Card Processing Fee,Credit Card Processing Fee,Sale,218450,R+L,1,CWL Brands,Shipped,9710,30,511,ED,1,0,1,102.6,102.6,0,2
45994,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,206,KB-4000,9710,Fulfilled,Zalak,,107718399,,,,,24041,72375,KB-4000,353,Focus MC12,Focus MC12,Sale,218450,R+L,1,CWL Brands,Shipped,9710,30,511,ED,5,576,1,684,3420,1123.45,1
45994,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,11,Shipping,9710,Fulfilled,Zalak,,107718399,,,,,24041,72377,Shipping,353,Shipping,Shipping,Shipping,218450,R+L,1,CWL Brands,Shipped,9710,30,511,ED,1,0,1,0,0,0.05,3
45994,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,11,Shipping,9710,Fulfilled,Zalak,,107718399,,,,,24041,72424,Shipping,353,Shipping,Shipping Tracking: 107718399,Shipping,218450,R+L,1,CWL Brands,Shipped,9710,30,511,ED,1,0,1,0,0,0,4
45994,662,Aarna Distribution,6645 N Davis Hwy,Pensacola,Florida,32504,Aarna Distribution,,206,KB-4000,9697,Fulfilled,Zalak,,,,,,,23982,72176,KB-4000,502,Focus MC12,Focus MC12,Sale,218481,R+L,1,CWL Brands,Shipped,9697,30,662,ED,56,576,1,612,34272,12582.6,1
45994,662,Aarna Distribution,6645 N Davis Hwy,Pensacola,Florida,32504,Aarna Distribution,,11,Shipping,9697,Fulfilled,Zalak,,,,,,,23982,72177,Shipping,502,Shipping,Shipping,Shipping,218481,R+L,1,CWL Brands,Shipped,9697,30,662,ED,1,0,1,500,500,0.05,2
45994,662,Aarna Distribution,6645 N Davis Hwy,Pensacola,Florida,32504,Aarna Distribution,,11,Shipping,9697,Fulfilled,Zalak,,,,,,,23982,72439,Shipping,502,Shipping,Shipping Tracking: 107718408,Shipping,218481,R+L,1,CWL Brands,Shipped,9697,30,662,ED,1,0,1,0,0,0,3
45995,843,Hemp Plus,107 8th ave. west suite 6,Williston,North Dakota,58801,Hemp Plus,,216,2025 - Gift Boxes,9729,Fulfilled,BrandonG,,,,,,,24109,72590,2025 - Gift Boxes,681,X-Mas gift for customers,X-Mas gift for customers,Sale,219037,UPS,1,CWL Brands,Shipped,9729,30,843,BG,1,0,1,0,0,0,1
45995,843,Hemp Plus,107 8th ave. west suite 6,Williston,North Dakota,58801,Hemp Plus,,11,Shipping,9729,Fulfilled,BrandonG,,,,,,,24109,72614,Shipping,681,Shipping,Shipping Tracking: 1Z90V7160333250586,Shipping,219037,UPS,1,CWL Brands,Shipped,9729,30,843,BG,1,0,1,0,0,0,2
45995,1777,iCloud Vape and Smoke | Cheyenne,1637 Stillwater Ave STE F,Cheyenne,Wyoming,82009,iCloud Vape and Smoke | Cheyenne,Brandon Good,74,CC Processing,9723,Fulfilled,BrandonG,,,,,,,24102,72584,CC Processing,1552,Credit Card Processing Fee,Credit Card Processing Fee,Sale,218931,UPS,1,CWL Brands,Shipped,9723,30,1777,BG,1,0,1,50.76,50.76,0,3
45995,1777,iCloud Vape and Smoke | Cheyenne,1637 Stillwater Ave STE F,Cheyenne,Wyoming,82009,iCloud Vape and Smoke | Cheyenne,Brandon Good,193,KB-3001,9723,Fulfilled,BrandonG,,,,,,,24102,72581,KB-3001,1552,Release + Relax 12pk,Release + Relax 12pk,Sale,218931,UPS,1,CWL Brands,Shipped,9723,30,1777,BG,6,60,1,54,324,99,2
45995,1777,iCloud Vape and Smoke | Cheyenne,1637 Stillwater Ave STE F,Cheyenne,Wyoming,82009,iCloud Vape and Smoke | Cheyenne,Brandon Good,206,KB-4000,9723,Fulfilled,BrandonG,,,,,,,24102,72580,KB-4000,1552,Focus MC12,Focus MC12,Sale,218931,UPS,1,CWL Brands,Shipped,9723,30,1777,BG,2,576,1,684,1368,449.38,1
45995,1777,iCloud Vape and Smoke | Cheyenne,1637 Stillwater Ave STE F,Cheyenne,Wyoming,82009,iCloud Vape and Smoke | Cheyenne,Brandon Good,11,Shipping,9723,Fulfilled,BrandonG,,,,,,,24102,72599,Shipping,1552,Shipping,Shipping Tracking: 1Z90V7160303139370,Shipping,218931,UPS,1,CWL Brands,Shipped,9723,30,1777,BG,1,0,1,0,0,0,4
45995,1429,iCloud Vape and Smoke | Laramie,1660 N 4th St,Laramie,Wyoming,82072,iCloud Vape and Smoke | Laramie,,74,CC Processing,9721,Fulfilled,BrandonG,,,,,,,24101,72582,CC Processing,1216,Credit Card Processing Fee,Credit Card Processing Fee,Sale,218924,UPS,1,CWL Brands,Shipped,9721,30,1429,BG,1,0,1,50.76,50.76,0,3
45995,1429,iCloud Vape and Smoke | Laramie,1660 N 4th St,Laramie,Wyoming,82072,iCloud Vape and Smoke | Laramie,,193,KB-3001,9721,Fulfilled,BrandonG,,,,,,,24101,72579,KB-3001,1216,Release + Relax 12pk,Release + Relax 12pk,Sale,218924,UPS,1,CWL Brands,Shipped,9721,30,1429,BG,6,60,1,54,324,99,2
45995,1429,iCloud Vape and Smoke | Laramie,1660 N 4th St,Laramie,Wyoming,82072,iCloud Vape and Smoke | Laramie,,206,KB-4000,9721,Fulfilled,BrandonG,,,,,,,24101,72578,KB-4000,1216,Focus MC12,Focus MC12,Sale,218924,UPS,1,CWL Brands,Shipped,9721,30,1429,BG,2,576,1,684,1368,449.38,1
45995,1429,iCloud Vape and Smoke | Laramie,1660 N 4th St,Laramie,Wyoming,82072,iCloud Vape and Smoke | Laramie,,11,Shipping,9721,Fulfilled,BrandonG,,,,,,,24101,72598,Shipping,1216,Shipping,Shipping Tracking: 1Z90V7160307435944,Shipping,218924,UPS,1,CWL Brands,Shipped,9721,30,1429,BG,1,0,1,0,0,0,4
45995,134,The Hawaii Shop,321 Mokauea St Unit B,Honolulu,Hawaii,96819,The Hawaii Shop,,216,2025 - Gift Boxes,9730,Fulfilled,BrandonG,,,,,,,24110,72591,2025 - Gift Boxes,40,X-Mas gift for customers,X-Mas gift for customers,Sale,219051,UPS,1,CWL Brands,Shipped,9730,30,134,BG,1,0,1,0,0,0,1
45995,134,The Hawaii Shop,321 Mokauea St Unit B,Honolulu,Hawaii,96819,The Hawaii Shop,,11,Shipping,9730,Fulfilled,BrandonG,,,,,,,24110,72616,Shipping,40,Shipping,Shipping Tracking: 1Z90V7160333916992,Shipping,219051,UPS,1,CWL Brands,Shipped,9730,30,134,BG,1,0,1,0,0,0,2
45995,1579,Good Earth Markets,344 W Main St,American Fork,Utah,84003,Good Earth Markets,,216,2025 - Gift Boxes,9728,Fulfilled,BrandonG,,,,,,,24108,72589,2025 - Gift Boxes,1363,X-Mas gift for customers,X-Mas gift for customers,Sale,219020,UPS,1,CWL Brands,Shipped,9728,30,1579,BG,1,0,1,0,0,0,1
45995,1579,Good Earth Markets,344 W Main St,American Fork,Utah,84003,Good Earth Markets,,11,Shipping,9728,Fulfilled,BrandonG,,,,,,,24108,72613,Shipping,1363,Shipping,Shipping Tracking: 1Z90V7160337139379,Shipping,219020,UPS,1,CWL Brands,Shipped,9728,30,1579,BG,1,0,1,0,0,0,2
45995,437,Uno Wireless distribution llc,3536 W Vista Pradera Way,south jordan,Utah,84095,Uno Wireless distribution llc,,216,2025 - Gift Boxes,9731,Fulfilled,BrandonG,,,,,,,24111,72592,2025 - Gift Boxes,280,X-Mas gift for customers,X-Mas gift for customers,Sale,219068,UPS,1,CWL Brands,Shipped,9731,30,437,BG,1,0,1,0,0,0,1
45995,437,Uno Wireless distribution llc,3536 W Vista Pradera Way,south jordan,Utah,84095,Uno Wireless distribution llc,,11,Shipping,9731,Fulfilled,BrandonG,,,,,,,24111,72617,Shipping,280,Shipping,Shipping Tracking: 1Z90V7160307055471,Shipping,219068,UPS,1,CWL Brands,Shipped,9731,30,437,BG,1,0,1,0,0,0,2
45995,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,207,KB-3000,9718,Fulfilled,DerekW,,,,,,,24094,72537,KB-3000,1259,Focus+Flow 12PK,Focus+Flow 12PK,Sale,218894,UPS,1,CWL Brands,Shipped,9718,30,1473,DW,2,60,1,60,120,10.49,1
45995,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,193,KB-3001,9718,Fulfilled,DerekW,,,,,,,24094,72538,KB-3001,1259,Release + Relax 12pk,Release + Relax 12pk,Sale,218894,UPS,1,CWL Brands,Shipped,9718,30,1473,DW,2,60,1,54,108,33,2
45995,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,11,Shipping,9718,Fulfilled,DerekW,,,,,,,24094,72539,Shipping,1259,Shipping,Shipping,Shipping,218894,UPS,1,CWL Brands,Shipped,9718,30,1473,DW,1,0,1,15,15,0.05,3
45995,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,11,Shipping,9718,Fulfilled,DerekW,,,,,,,24094,72577,Shipping,1259,Shipping,Shipping Tracking: 1Z90V7160337071325,Shipping,218894,UPS,1,CWL Brands,Shipped,9718,30,1473,DW,1,0,1,0,0,0,4
45995,1175,CA Wholesale,5722 Logan Court,Denver,Colorado,80216,CA Wholesale,,216,2025 - Gift Boxes,9727,Fulfilled,BrandonG,,,,,,,24107,72588,2025 - Gift Boxes,1011,X-Mas gift for customers,X-Mas gift for customers,Sale,219013,UPS,1,CWL Brands,Shipped,9727,30,1175,BG,1,0,1,0,0,0,1
45995,1175,CA Wholesale,5722 Logan Court,Denver,Colorado,80216,CA Wholesale,,11,Shipping,9727,Fulfilled,BrandonG,,,,,,,24107,72612,Shipping,1011,Shipping,Shipping Tracking: 1Z90V7160333039369,Shipping,219013,UPS,1,CWL Brands,Shipped,9727,30,1175,BG,1,0,1,0,0,0,2
45995,1175,CA Wholesale,5722 Logan Court,Denver,Colorado,80216,CA Wholesale,,206,KB-4000,9733,Fulfilled,BrandonG,,107718426,,,,,24113,72594,KB-4000,1011,Focus MC12,Focus MC12,Sale,218948,LTL Freight Carrier,1,CWL Brands,Shipped,9733,30,1175,BG,112,576,1,576,64512,25165.21,1
45995,1175,CA Wholesale,5722 Logan Court,Denver,Colorado,80216,CA Wholesale,,11,Shipping,9733,Fulfilled,BrandonG,,107718426,,,,,24113,72602,Shipping,1011,Shipping,Shipping Tracking: 107718426,Shipping,218948,LTL Freight Carrier,1,CWL Brands,Shipped,9733,30,1175,BG,1,0,1,0,0,0,2
45995,570,Paykoc Imports,5733 Logan CT,Denver,Colorado,80216,Paykoc Imports,,216,2025 - Gift Boxes,9724,Fulfilled,BrandonG,,,,,,,24104,72585,2025 - Gift Boxes,412,X-Mas gift for customers,X-Mas gift for customers,Sale,218986,UPS,1,CWL Brands,Shipped,9724,30,570,BG,1,0,1,0,0,0,1
45995,570,Paykoc Imports,5733 Logan CT,Denver,Colorado,80216,Paykoc Imports,,11,Shipping,9724,Fulfilled,BrandonG,,,,,,,24104,72609,Shipping,412,Shipping,Shipping Tracking: 1Z90V7160300322631,Shipping,218986,UPS,1,CWL Brands,Shipped,9724,30,570,BG,1,0,1,0,0,0,2
45995,570,Paykoc Imports,5733 Logan CT,Denver,Colorado,80216,Paykoc Imports,,206,KB-4000,9684,Fulfilled,BrandonG,,107718417,,,,,23962,72070,KB-4000,412,Focus MC12,Focus MC12,Sale,218856,R+L,1,CWL Brands,Shipped,9684,30,570,BG,56,576,1,612,34272,12582.6,1
45995,570,Paykoc Imports,5733 Logan CT,Denver,Colorado,80216,Paykoc Imports,,194,KB-4001,9684,Fulfilled,BrandonG,,107718417,,,,,23962,72072,KB-4001,412,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,218856,R+L,1,CWL Brands,Shipped,9684,30,570,BG,6,651,1,525.6,3153.6,1032.29,3
45995,570,Paykoc Imports,5733 Logan CT,Denver,Colorado,80216,Paykoc Imports,,205,KB-4003,9684,Fulfilled,BrandonG,,107718417,,,,,23962,72071,KB-4003,412,Mango-Tango MC 12CT,Mango-Tango MC 12CT,Sale,218856,R+L,1,CWL Brands,Shipped,9684,30,570,BG,6,864,1,576,3456,1133,2
45995,570,Paykoc Imports,5733 Logan CT,Denver,Colorado,80216,Paykoc Imports,,11,Shipping,9684,Fulfilled,BrandonG,,107718417,,,,,23962,72077,Shipping,412,Shipping,Shipping,Shipping,218856,R+L,1,CWL Brands,Shipped,9684,30,570,BG,1,0,1,0,0,0.05,4
45995,570,Paykoc Imports,5733 Logan CT,Denver,Colorado,80216,Paykoc Imports,,11,Shipping,9684,Fulfilled,BrandonG,,107718417,,,,,23962,72571,Shipping,412,Shipping,Shipping Tracking: 107718417,Shipping,218856,R+L,1,CWL Brands,Shipped,9684,30,570,BG,1,0,1,0,0,0,5
45995,255,Colorado Herbal Imports | Eroy,"6221 S Santa Fe Drive, Unit A",Littleton,Colorado,80246,Colorado Herbal Imports | Eroy,,216,2025 - Gift Boxes,9725,Fulfilled,BrandonG,,,,,,,24105,72586,2025 - Gift Boxes,125,X-Mas gift for customers,X-Mas gift for customers,Sale,218993,UPS,1,CWL Brands,Shipped,9725,30,255,BG,1,0,1,0,0,0,1
45995,255,Colorado Herbal Imports | Eroy,"6221 S Santa Fe Drive, Unit A",Littleton,Colorado,80246,Colorado Herbal Imports | Eroy,,11,Shipping,9725,Fulfilled,BrandonG,,,,,,,24105,72610,Shipping,125,Shipping,Shipping Tracking: 1Z90V7160317156049,Shipping,218993,UPS,1,CWL Brands,Shipped,9725,30,255,BG,1,0,1,0,0,0,2
45995,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,216,2025 - Gift Boxes,9726,Fulfilled,BrandonG,,,,,,,24106,72587,2025 - Gift Boxes,270,X-Mas gift for customers,X-Mas gift for customers,Sale,219006,UPS,1,CWL Brands,Shipped,9726,30,427,BG,1,0,1,0,0,0,1
45995,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,11,Shipping,9726,Fulfilled,BrandonG,,,,,,,24106,72611,Shipping,270,Shipping,Shipping Tracking: 1Z90V7160300726651,Shipping,219006,UPS,1,CWL Brands,Shipped,9726,30,427,BG,1,0,1,0,0,0,2
45995,1398,Everest Distribution,729 West 1700 South,Salt Lake City,Utah,84104,Everest Distribution,,216,2025 - Gift Boxes,9722,Fulfilled,BrandonG,,,,,,,24103,72583,2025 - Gift Boxes,1186,X-Mas gift for customers,X-Mas gift for customers,Sale,218955,UPS,1,CWL Brands,Shipped,9722,30,1398,BG,1,0,1,0,0,0,1
45995,1398,Everest Distribution,729 West 1700 South,Salt Lake City,Utah,84104,Everest Distribution,,11,Shipping,9722,Fulfilled,BrandonG,,,,,,,24103,72604,Shipping,1186,Shipping,Shipping Tracking: 1Z90V7160309605604,Shipping,218955,UPS,1,CWL Brands,Shipped,9722,30,1398,BG,1,0,1,0,0,0,2
45995,1965,Ecig City | ND,"ATTN: Makayla
4302 13th Ave S #8",Fargo,North Dakota,58103,Ecig City | ND,Brandon Good,85,Store Sample Kit,9736,Fulfilled,BrandonG,,,,,,,24124,72636,Store Sample Kit,1696,Store Sample Kit,Store Sample Kit,Kit,219167,UPS,1,CWL Brands,Shipped,9736,30,1965,BG,1,0,1,0,0,13.31,1
45995,1965,Ecig City | ND,"ATTN: Makayla
4302 13th Ave S #8",Fargo,North Dakota,58103,Ecig City | ND,Brandon Good,186,KB-2000,9736,Fulfilled,BrandonG,,,,,,,24124,72637,KB-2000,1696,FG-Focus and Flow 2oz,FG-Focus and Flow 2oz,Sale,219167,UPS,1,CWL Brands,Shipped,9736,30,1965,BG,3,4.5,1,0,0,0,2
45995,1965,Ecig City | ND,"ATTN: Makayla
4302 13th Ave S #8",Fargo,North Dakota,58103,Ecig City | ND,Brandon Good,191,KB-2001,9736,Fulfilled,BrandonG,,,,,,,24124,72638,KB-2001,1696,Release + Relax 60ml,Release + Relax 60ml,Sale,219167,UPS,1,CWL Brands,Shipped,9736,30,1965,BG,3,4.5,1,0,0,0,3
45995,1965,Ecig City | ND,"ATTN: Makayla
4302 13th Ave S #8",Fargo,North Dakota,58103,Ecig City | ND,Brandon Good,195,KB-2002,9736,Fulfilled,BrandonG,,,,,,,24124,72639,KB-2002,1696,Zoom 60ml bottle,Zoom 60ml bottle,Sale,219167,UPS,1,CWL Brands,Shipped,9736,30,1965,BG,3,3.5,1,0,0,0,4
45995,1965,Ecig City | ND,"ATTN: Makayla
4302 13th Ave S #8",Fargo,North Dakota,58103,Ecig City | ND,Brandon Good,203,KB-2003,9736,Fulfilled,BrandonG,,,,,,,24124,72640,KB-2003,1696,Mango-Tango 15ml 120mg,Mango-Tango 15ml 120mg,Sale,219167,UPS,1,CWL Brands,Shipped,9736,30,1965,BG,3,6,1,0,0,0,5
45995,1965,Ecig City | ND,"ATTN: Makayla
4302 13th Ave S #8",Fargo,North Dakota,58103,Ecig City | ND,Brandon Good,11,Shipping,9736,Fulfilled,BrandonG,,,,,,,24124,72655,Shipping,1696,Shipping,Shipping Tracking: 1Z90V7160307375518,Shipping,219167,UPS,1,CWL Brands,Shipped,9736,30,1965,BG,1,0,1,0,0,0,6
45995,1129,The Karma Korner | Helena,"ATTN: Tiffany, 1801 N Montana Ave",Helena,Montana,59601,The Karma Korner | Helena,,216,2025 - Gift Boxes,9732,Fulfilled,BrandonG,,,,,,,24112,72593,2025 - Gift Boxes,965,X-Mas gift for customers,X-Mas gift for customers,Sale,219044,UPS,1,CWL Brands,Shipped,9732,30,1129,BG,1,0,1,0,0,0,1
45995,1129,The Karma Korner | Helena,"ATTN: Tiffany, 1801 N Montana Ave",Helena,Montana,59601,The Karma Korner | Helena,,11,Shipping,9732,Fulfilled,BrandonG,,,,,,,24112,72615,Shipping,965,Shipping,Shipping Tracking: 1Z90V7160309258463,Shipping,219044,UPS,1,CWL Brands,Shipped,9732,30,1129,BG,1,0,1,0,0,0,2
45995,881,Paradox Wilsonville,"ATTN: WIll, 8229 C SW Wilsonville Rd",Wilsonville,Oregon,97070,Paradox Wilsonville,Ben Wallner,206,KB-4000,9717,Fulfilled,BenW,,,,,,,24088,72518,KB-4000,719,Focus MC12,Focus MC12,Sale,218900,UPS,1,CWL Brands,Shipped,9717,30,881,BW,2,576,1,720,1440,449.38,1
45995,881,Paradox Wilsonville,"ATTN: WIll, 8229 C SW Wilsonville Rd",Wilsonville,Oregon,97070,Paradox Wilsonville,Ben Wallner,11,Shipping,9717,Fulfilled,BenW,,,,,,,24088,72519,Shipping,719,Shipping,Shipping,Shipping,218900,UPS,1,CWL Brands,Shipped,9717,30,881,BW,1,0,1,0,0,0.05,2
45995,881,Paradox Wilsonville,"ATTN: WIll, 8229 C SW Wilsonville Rd",Wilsonville,Oregon,97070,Paradox Wilsonville,Ben Wallner,11,Shipping,9717,Fulfilled,BenW,,,,,,,24088,72573,Shipping,719,Shipping,Shipping Tracking: 1Z90V7160316220891,Shipping,218900,UPS,1,CWL Brands,Shipped,9717,30,881,BW,1,0,1,0,0,0,3
45996,1884,Oregon Distro,10475 SE Division St,Portland,Oregon,97266,Oregon Distro,Ben Wallner,193,KB-3001,9720,Fulfilled,BenW,,107718453,,,,,24095,72551,KB-3001,1651,Release + Relax 12pk,Release + Relax 12pk,Sale,219556,R+L,1,CWL Brands,Shipped,9720,30,1884,BW,4,60,1,0,0,0,4
45996,1884,Oregon Distro,10475 SE Division St,Portland,Oregon,97266,Oregon Distro,Ben Wallner,196,KB-3002,9720,Fulfilled,BenW,,107718453,,,,,24095,72560,KB-3002,1651,Zoom 12PK,Zoom 12PK,Sale,219556,R+L,1,CWL Brands,Shipped,9720,30,1884,BW,4,42,1,0,0,0,5
45996,1884,Oregon Distro,10475 SE Division St,Portland,Oregon,97266,Oregon Distro,Ben Wallner,204,KB-3003,9720,Fulfilled,BenW,,107718453,,,,,24095,72550,KB-3003,1651,Mango-Tango 12pk,Mango-Tango 12pk,Sale,219556,R+L,1,CWL Brands,Shipped,9720,30,1884,BW,4,72,1,0,0,0,3
45996,1884,Oregon Distro,10475 SE Division St,Portland,Oregon,97266,Oregon Distro,Ben Wallner,206,KB-4000,9720,Fulfilled,BenW,,107718453,,,,,24095,72548,KB-4000,1651,Focus MC12,Focus MC12,Sale,219556,R+L,1,CWL Brands,Shipped,9720,30,1884,BW,55,576,1,612,33660,12251.98,1
45996,1884,Oregon Distro,10475 SE Division St,Portland,Oregon,97266,Oregon Distro,Ben Wallner,11,Shipping,9720,Fulfilled,BenW,,107718453,,,,,24095,72549,Shipping,1651,Shipping,Shipping,Shipping,219556,R+L,1,CWL Brands,Shipped,9720,30,1884,BW,1,0,1,0,0,0.05,2
45996,1884,Oregon Distro,10475 SE Division St,Portland,Oregon,97266,Oregon Distro,Ben Wallner,11,Shipping,9720,Fulfilled,BenW,,107718453,,,,,24095,72893,Shipping,1651,Shipping,Shipping Tracking: 107718453,Shipping,219556,R+L,1,CWL Brands,Shipped,9720,30,1884,BW,1,0,1,0,0,0,6
45996,1887,Continental Smoke Shop,107-36 71st Ave,Forest Hills,New York,11375,Continental Smoke Shop,Derek Whitworth,193,KB-3001,9735,Fulfilled,DerekW,,,,,,,24123,72661,KB-3001,1653,Release + Relax 12pk,Release + Relax 12pk,Sale,219303,UPS,1,CWL Brands,Shipped,9735,30,1887,DW,1,60,1,0,0,0,3
45996,1887,Continental Smoke Shop,107-36 71st Ave,Forest Hills,New York,11375,Continental Smoke Shop,Derek Whitworth,206,KB-4000,9735,Fulfilled,DerekW,,,,,,,24123,72634,KB-4000,1653,Focus MC12,Focus MC12,Sale,219303,UPS,1,CWL Brands,Shipped,9735,30,1887,DW,1,576,1,720,720,223.7,1
45996,1887,Continental Smoke Shop,107-36 71st Ave,Forest Hills,New York,11375,Continental Smoke Shop,Derek Whitworth,11,Shipping,9735,Fulfilled,DerekW,,,,,,,24123,72635,Shipping,1653,Shipping,Shipping,Shipping,219303,UPS,1,CWL Brands,Shipped,9735,30,1887,DW,1,0,1,30,30,0.05,2
45996,1887,Continental Smoke Shop,107-36 71st Ave,Forest Hills,New York,11375,Continental Smoke Shop,Derek Whitworth,11,Shipping,9735,Fulfilled,DerekW,,,,,,,24123,72728,Shipping,1653,Shipping,Shipping Tracking: 1Z90V7160321197096,Shipping,219303,UPS,1,CWL Brands,Shipped,9735,30,1887,DW,1,0,1,0,0,0,4
45996,1076,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,woodland distributors,Ben Wallner,206,KB-4000,9715,Fulfilled,BenW,,1077718435,,,,,24068,72465,KB-4000,912,Focus MC12,Focus MC12,Sale,219174,R+L,1,CWL Brands,Shipped,9715,30,1076,BW,26,576,1,612,15912,5841.92,1
45996,1076,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,woodland distributors,Ben Wallner,11,Shipping,9715,Fulfilled,BenW,,1077718435,,,,,24068,72466,Shipping,912,Shipping,Shipping,Shipping,219174,R+L,1,CWL Brands,Shipped,9715,30,1076,BW,1,0,1,160,160,0.05,2
45996,1076,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,woodland distributors,Ben Wallner,11,Shipping,9715,Fulfilled,BenW,,1077718435,,,,,24068,72656,Shipping,912,Shipping,Shipping Tracking: 107718435,Shipping,219174,R+L,1,CWL Brands,Shipped,9715,30,1076,BW,1,0,1,0,0,0,3
45996,960,Elite Distributors - ED,"1716 Premier Row , Suite A",Orlando,Florida,32809,Elite Distributors - ED,,206,KB-4000,9750,Fulfilled,Zalak,,107718444,,,,,24149,72691,KB-4000,796,Focus MC12,Focus MC12,Sale,219327,R+L,1,CWL Brands,Shipped,9750,30,960,ED,112,576,1,576,64512,24949.48,1
45996,960,Elite Distributors - ED,"1716 Premier Row , Suite A",Orlando,Florida,32809,Elite Distributors - ED,,11,Shipping,9750,Fulfilled,Zalak,,107718444,,,,,24149,72693,Shipping,796,Shipping,Shipping,Shipping,219327,R+L,1,CWL Brands,Shipped,9750,30,960,ED,1,0,1,922,922,0.05,2
45996,960,Elite Distributors - ED,"1716 Premier Row , Suite A",Orlando,Florida,32809,Elite Distributors - ED,,11,Shipping,9750,Fulfilled,Zalak,,107718444,,,,,24149,72753,Shipping,796,Shipping,Shipping Tracking: 107718444,Shipping,219327,R+L,1,CWL Brands,Shipped,9750,30,960,ED,1,0,1,0,0,0,3
45996,1022,iCloud Vape and Smoke | Casper,"ATTN: Mason, 4070 Plaza Dr",Casper,Wyoming,82604,iCloud Vape and Smoke | Casper,,216,2025 - Gift Boxes,9740,Fulfilled,BrandonG,,,,,,,24133,72667,2025 - Gift Boxes,858,X-Mas gift for customers,X-Mas gift for customers,Sale,219488,UPS,1,CWL Brands,Shipped,9740,30,1022,BG,1,0,1,0,0,0,1
45996,1022,iCloud Vape and Smoke | Casper,"ATTN: Mason, 4070 Plaza Dr",Casper,Wyoming,82604,iCloud Vape and Smoke | Casper,,11,Shipping,9740,Fulfilled,BrandonG,,,,,,,24133,72738,Shipping,858,Shipping,Shipping Tracking: 1Z90V7160333327566,Shipping,219488,UPS,1,CWL Brands,Shipped,9740,30,1022,BG,1,0,1,0,0,0,2
45999,1190,Sooners Wholesale,1001 Nw 4th st.,Oklahoma city,Oklahoma,73106,Sooners Wholesale,,216,2025 - Gift Boxes,9807,Fulfilled,Jared,,,,,,,24255,72996,2025 - Gift Boxes,1026,X-Mas gift for customers,X-Mas gift for customers,Sale,220149,UPS,1,CWL Brands,Shipped,9807,30,1190,JL,1,0,1,0,0,0,1
45999,1190,Sooners Wholesale,1001 Nw 4th st.,Oklahoma city,Oklahoma,73106,Sooners Wholesale,,11,Shipping,9807,Fulfilled,Jared,,,,,,,24255,73008,Shipping,1026,Shipping,Shipping Tracking: 1Z90V7160304451235,Shipping,220149,UPS,1,CWL Brands,Shipped,9807,30,1190,JL,1,0,1,0,0,0,2
45999,1132,Portland Smoke & Vape,1041 Brighton Ave Ste 8,Portland,Maine,4102,Portland Smoke & Vape,,216,2025 - Gift Boxes,9789,Fulfilled,DerekW,,,,,,,24236,72959,2025 - Gift Boxes,968,X-Mas gift for customers,X-Mas gift for customers,Sale,220316,UPS,1,CWL Brands,Shipped,9789,30,1132,DW,1,0,1,0,0,0,1
45999,1132,Portland Smoke & Vape,1041 Brighton Ave Ste 8,Portland,Maine,4102,Portland Smoke & Vape,,11,Shipping,9789,Fulfilled,DerekW,,,,,,,24236,73044,Shipping,968,Shipping,Shipping Tracking: 1Z90V7160301356746,Shipping,220316,UPS,1,CWL Brands,Shipped,9789,30,1132,DW,1,0,1,0,0,0,2
