Issued date,Account ID,Bill to name,Billing Address,Billing City,Billing State,Billing Zip,Customer Name,Sales Rep,Product ID,Product,Sales order Number,SO Status,Sales person,So c1,So c2,Sales Order Custom Field 3,So c4,So c5,Sales Order Custom Field 6,Sales Order ID,SO Item ID,SO Item Product Number,Customer ID,Product description,Sales Order Item Description,Soitem type,BOL,Carrier name,Company id,Company name,Ship status,SO Number,Status ID,Account ID,Sales Rep Initials,Fulfilled Quantity,Last Unit Price,So ct,Unit price,Total price,Total cost,Sales Order Line Item
07-16-2025,874,Aimrok Nashville,4043 Nolensville Pike,Nashville,Tennessee,37211,Aimrok Nashville,Zalak Zaveri,11,Shipping,8083,Fulfilled,Zalak,,,,,,,18526,55053,Shipping,712,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77111345310,Shipping,165563,UPS,1,CWL Brands,Shipped,8083,30,874,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
07-16-2025,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,74,CC Processing,8093,Fulfilled,DerekW,,,,,,,18572,54781,CC Processing,1259,Credit Card Processing Fee,Credit Card Processing Fee,Sale,164795,UPS,1,CWL Brands,Shipped,8093,30,1473,DW,1.00,$0.0000,1.00,$5.70,$5.70,$0.00,3.00
07-16-2025,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,207,KB-3000,8093,Fulfilled,DerekW,,,,,,,18572,54779,KB-3000,1259,Focus+Flow 12PK,Focus+Flow 12PK,Sale,164795,UPS,1,CWL Brands,Shipped,8093,30,1473,DW,3.00,$60.0000,1.00,$60.00,$180.00,$15.73,1.00
07-16-2025,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,11,Shipping,8093,Fulfilled,DerekW,,,,,,,18572,54780,Shipping,1259,Shipping,Shipping,Shipping,164795,UPS,1,CWL Brands,Shipped,8093,30,1473,DW,1.00,$0.0000,1.00,$10.00,$10.00,$0.05,2.00
07-16-2025,1473,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,Maine Smoke Shop,,11,Shipping,8093,Fulfilled,DerekW,,,,,,,18572,54790,Shipping,1259,Shipping,Shipping Tracking: 1Z90V7160309182222,Shipping,164795,UPS,1,CWL Brands,Shipped,8093,30,1473,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
07-16-2025,1780,A Tobacco & Vape LLC,734 Ohio River Blvd,Rochester,Pennsylvania,15074,A Tobacco & Vape LLC,Derek Whitworth,0,,8037,Fulfilled,DerekW,,,,,,,18346,54041,Acrylic Promo,1555,,ACR $100 off,Discount Amount,165181,UPS,1,CWL Brands,Shipped,8037,30,1780,DW,1.00,$0.0000,1.00,-$100.00,-$100.00,$0.00,2.00
07-16-2025,1780,A Tobacco & Vape LLC,734 Ohio River Blvd,Rochester,Pennsylvania,15074,A Tobacco & Vape LLC,Derek Whitworth,174,KB-038,8037,Fulfilled,DerekW,,,,,,,18346,54040,KB-038,1555,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,165181,UPS,1,CWL Brands,Shipped,8037,30,1780,DW,1.00,$0.0000,1.00,$399.00,$399.00,$118.92,1.00
07-16-2025,1780,A Tobacco & Vape LLC,734 Ohio River Blvd,Rochester,Pennsylvania,15074,A Tobacco & Vape LLC,Derek Whitworth,207,KB-3000,8037,Fulfilled,DerekW,,,,,,,18346,54042,KB-3000,1555,Focus+Flow 12PK,Focus+Flow 12PK,Sale,165181,UPS,1,CWL Brands,Shipped,8037,30,1780,DW,8.00,$60.0000,1.00,$60.00,$480.00,$41.96,3.00
07-16-2025,1780,A Tobacco & Vape LLC,734 Ohio River Blvd,Rochester,Pennsylvania,15074,A Tobacco & Vape LLC,Derek Whitworth,11,Shipping,8037,Fulfilled,DerekW,,,,,,,18346,54919,Shipping,1555,Shipping,Shipping Tracking: 1Z90V7160318728045,Shipping,165181,UPS,1,CWL Brands,Shipped,8037,30,1780,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
07-17-2025,323,Illusions/Moe,203 G st,Davis,California,95616,Illusions/Moe,,206,KB-4000,8106,Fulfilled,BenW,,,,,,,18629,54963,KB-4000,190,Focus MC12,Focus MC12,Sale,165396,UPS,1,CWL Brands,Shipped,8106,30,323,BW,8.00,$576.0000,1.00,$648.00,"$5,184.00","$1,380.46",1.00
07-17-2025,323,Illusions/Moe,203 G st,Davis,California,95616,Illusions/Moe,,11,Shipping,8106,Fulfilled,BenW,,,,,,,18629,54964,Shipping,190,Shipping,Shipping,Shipping,165396,UPS,1,CWL Brands,Shipped,8106,30,323,BW,1.00,$0.0000,1.00,$150.00,$150.00,$0.05,2.00
07-17-2025,323,Illusions/Moe,203 G st,Davis,California,95616,Illusions/Moe,,11,Shipping,8106,Fulfilled,BenW,,,,,,,18629,54977,Shipping,190,Shipping,Shipping Tracking: 1Z90V7160316568141,Shipping,165396,UPS,1,CWL Brands,Shipped,8106,30,323,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
07-17-2025,1575,Cigarville Inc,51 W 14th St,New York,New York,10011,Cigarville Inc,,207,KB-3000,8089,Fulfilled,DerekW,,,,,,,18544,54680,KB-3000,1359,Focus+Flow 12PK,Focus+Flow 12PK,Sale,165150,UPS,1,CWL Brands,Shipped,8089,30,1575,DW,8.00,$60.0000,1.00,$60.00,$480.00,$41.96,1.00
07-17-2025,1575,Cigarville Inc,51 W 14th St,New York,New York,10011,Cigarville Inc,,193,KB-3001,8089,Fulfilled,DerekW,,,,,,,18544,54681,KB-3001,1359,Release + Relax 12pk,Release + Relax 12pk,Sale,165150,UPS,1,CWL Brands,Shipped,8089,30,1575,DW,2.00,$60.0000,1.00,$60.00,$120.00,$33.00,2.00
07-17-2025,1575,Cigarville Inc,51 W 14th St,New York,New York,10011,Cigarville Inc,,11,Shipping,8089,Fulfilled,DerekW,,,,,,,18544,54682,Shipping,1359,Shipping,Shipping,Shipping,165150,UPS,1,CWL Brands,Shipped,8089,30,1575,DW,1.00,$0.0000,1.00,$20.00,$20.00,$0.05,3.00
07-17-2025,1575,Cigarville Inc,51 W 14th St,New York,New York,10011,Cigarville Inc,,11,Shipping,8089,Fulfilled,DerekW,,,,,,,18544,54900,Shipping,1359,Shipping,Shipping Tracking: 1Z90V7160303974422,Shipping,165150,UPS,1,CWL Brands,Shipped,8089,30,1575,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
07-17-2025,1640,Mad Hatters Tea & Gifts,5846 Stage Rd,Bartlett,Tennessee,38134,Mad Hatters Tea & Gifts,,200,Acrylic-008,8102,Fulfilled,Zalak,,,,,,,18619,54936,Acrylic-008,1418,4-Tier Acrylic- Focus+Flow Topper-  Empty Black,4-Tier Acrylic- Focus+Flow Topper-  Empty Black,Sale,165303,UPS,1,CWL Brands,Shipped,8102,30,1640,ED,1.00,$0.0000,1.00,$299.99,$299.99,$31.75,1.00
07-17-2025,1640,Mad Hatters Tea & Gifts,5846 Stage Rd,Bartlett,Tennessee,38134,Mad Hatters Tea & Gifts,,11,Shipping,8102,Fulfilled,Zalak,,,,,,,18619,54937,Shipping,1418,Shipping,Shipping Tracking: 1Z90V7160310889707,Shipping,165303,UPS,1,CWL Brands,Shipped,8102,30,1640,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
07-17-2025,1307,Lazy Daze Inc,630 E 58th Ave,Denver,Colorado,80216,Lazy Daze Inc,,206,KB-4000,8095,Fulfilled,BrandonG,,,,,,,18582,54813,KB-4000,1143,Focus MC12,Focus MC12,Sale,165167,UPS,1,CWL Brands,Shipped,8095,30,1307,BG,1.00,$576.0000,1.00,$684.00,$684.00,$179.10,1.00
07-17-2025,1307,Lazy Daze Inc,630 E 58th Ave,Denver,Colorado,80216,Lazy Daze Inc,,11,Shipping,8095,Fulfilled,BrandonG,,,,,,,18582,54901,Shipping,1143,Shipping,Shipping Tracking: 1Z90V7160300454632,Shipping,165167,UPS,1,CWL Brands,Shipped,8095,30,1307,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
07-17-2025,1673,Mad Hatters Tea & Gifts Siloam Springs,728 Stateline Rd,West Siloam Springs,Oklahoma,74338,Mad Hatters Tea & Gifts Siloam Springs,,174,KB-038,8107,Fulfilled,Zalak,,,,,,,18633,54987,KB-038,1450,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,165525,UPS,1,CWL Brands,Shipped,8107,30,1673,ED,1.00,$0.0000,1.00,$299.00,$299.00,$118.92,1.00
07-17-2025,1673,Mad Hatters Tea & Gifts Siloam Springs,728 Stateline Rd,West Siloam Springs,Oklahoma,74338,Mad Hatters Tea & Gifts Siloam Springs,,11,Shipping,8107,Fulfilled,Zalak,,,,,,,18633,55019,Shipping,1450,Shipping,Shipping Tracking: 1Z90V7160305139670,Shipping,165525,UPS,1,CWL Brands,Shipped,8107,30,1673,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
07-18-2025,80,House Samples,"11193 W Emerald St, Suite 140",BOise,Idaho,83713,House Samples,,207,KB-3000,8117,Fulfilled,DerekW,,,,,,,18654,55038,KB-3000,15,Focus+Flow 12PK,Focus+Flow 12PK,Sale,165600,Will Call,1,CWL Brands,Shipped,8117,30,80,DW,4.00,$60.0000,1.00,$0.00,$0.00,$0.00,1.00
07-18-2025,80,House Samples,"11193 W Emerald St, Suite 140",BOise,Idaho,83713,House Samples,,193,KB-3001,8117,Fulfilled,DerekW,,,,,,,18654,55040,KB-3001,15,Release + Relax 12pk,Release + Relax 12pk,Sale,165600,Will Call,1,CWL Brands,Shipped,8117,30,80,DW,1.00,$60.0000,1.00,$0.00,$0.00,$0.00,3.00
07-18-2025,80,House Samples,"11193 W Emerald St, Suite 140",BOise,Idaho,83713,House Samples,,196,KB-3002,8117,Fulfilled,DerekW,,,,,,,18654,55039,KB-3002,15,Zoom 12PK,Zoom 12PK,Sale,165600,Will Call,1,CWL Brands,Shipped,8117,30,80,DW,2.00,$42.0000,1.00,$0.00,$0.00,$0.00,2.00
07-18-2025,80,House Samples,"11193 W Emerald St, Suite 140",BOise,Idaho,83713,House Samples,,204,KB-3003,8117,Fulfilled,DerekW,,,,,,,18654,55041,KB-3003,15,Mango-Tango 12pk,Mango-Tango 12pk,Sale,165600,Will Call,1,CWL Brands,Shipped,8117,30,80,DW,1.00,$72.0000,1.00,$0.00,$0.00,$0.00,4.00
07-18-2025,80,House Samples,"11193 W Emerald St, Suite 140",BOise,Idaho,83713,House Samples,,11,Shipping,8117,Fulfilled,DerekW,,,,,,,18654,55075,Shipping,15,Shipping,Shipping Tracking: WILL CALL,Shipping,165600,Will Call,1,CWL Brands,Shipped,8117,30,80,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
07-18-2025,1787,Douglas Vapor LLC | WY,1650 E Richards St Unit B,Douglas,Wyoming,82633,Douglas Vapor LLC | WY,Brandon Good,208,KB-040,8119,Fulfilled,BrandonG,,,,,,,18660,55064,KB-040,1562,Acrylic Kit- Black( 4 FF/acryclic),Acrylic Kit- Black( 4 FF/acryclic),Sale,165716,UPS,1,CWL Brands,Shipped,8119,30,1787,BG,1.00,$260.0000,1.00,$199.00,$199.00,$52.73,1.00
07-18-2025,1787,Douglas Vapor LLC | WY,1650 E Richards St Unit B,Douglas,Wyoming,82633,Douglas Vapor LLC | WY,Brandon Good,11,Shipping,8119,Fulfilled,BrandonG,,,,,,,18660,55201,Shipping,1562,Shipping,Shipping Tracking: 1Z90V7160304737981,Shipping,165716,UPS,1,CWL Brands,Shipped,8119,30,1787,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
07-18-2025,1778,Sunny Daze Smoke Shop,25 East Main Street,Westminster,Maryland,21157,Sunny Daze Smoke Shop,Derek Whitworth,207,KB-3000,8054,Fulfilled,DerekW,,,,,,,18455,54373,KB-3000,1553,Focus+Flow 12PK,Focus+Flow 12PK,Sale,165587,UPS,1,CWL Brands,Shipped,8054,30,1778,DW,3.00,$60.0000,1.00,$60.00,$180.00,$15.73,1.00
07-18-2025,1778,Sunny Daze Smoke Shop,25 East Main Street,Westminster,Maryland,21157,Sunny Daze Smoke Shop,Derek Whitworth,11,Shipping,8054,Fulfilled,DerekW,,,,,,,18455,54374,Shipping,1553,Shipping,Shipping,Shipping,165587,UPS,1,CWL Brands,Shipped,8054,30,1778,DW,1.00,$0.0000,1.00,$15.00,$15.00,$0.05,2.00
07-18-2025,1778,Sunny Daze Smoke Shop,25 East Main Street,Westminster,Maryland,21157,Sunny Daze Smoke Shop,Derek Whitworth,11,Shipping,8054,Fulfilled,DerekW,,,,,,,18455,55043,Shipping,1553,Shipping,Shipping Tracking: 1Z90V7160321788957,Shipping,165587,UPS,1,CWL Brands,Shipped,8054,30,1778,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
07-18-2025,1785,VOLCANO SMOKE N VAPE,401 WASHINGTON ST,PETALUMA,California,94952,VOLCANO SMOKE N VAPE,Ben Wallner,206,KB-4000,8105,Fulfilled,BenW,,,,,,,18625,54948,KB-4000,1560,Focus MC12,Focus MC12,Sale,165594,UPS,1,CWL Brands,Shipped,8105,30,1785,BW,1.00,$576.0000,1.00,$720.00,$720.00,$172.67,1.00
07-18-2025,1785,VOLCANO SMOKE N VAPE,401 WASHINGTON ST,PETALUMA,California,94952,VOLCANO SMOKE N VAPE,Ben Wallner,11,Shipping,8105,Fulfilled,BenW,,,,,,,18625,54949,Shipping,1560,Shipping,Shipping,Shipping,165594,UPS,1,CWL Brands,Shipped,8105,30,1785,BW,1.00,$0.0000,1.00,$20.00,$20.00,$0.05,2.00
07-18-2025,1785,VOLCANO SMOKE N VAPE,401 WASHINGTON ST,PETALUMA,California,94952,VOLCANO SMOKE N VAPE,Ben Wallner,11,Shipping,8105,Fulfilled,BenW,,,,,,,18625,55050,Shipping,1560,Shipping,Shipping Tracking: 1Z90V7160326777772,Shipping,165594,UPS,1,CWL Brands,Shipped,8105,30,1785,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
07-18-2025,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,206,KB-4000,8120,Fulfilled,BrandonG,,,,,,,18661,55065,KB-4000,270,Focus MC12,Focus MC12,Sale,165662,UPS,1,CWL Brands,Shipped,8120,30,427,BG,2.00,$576.0000,1.00,$684.00,"$1,368.00",$348.78,1.00
07-18-2025,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,11,Shipping,8120,Fulfilled,BrandonG,,,,,,,18661,55071,Shipping,270,Shipping,Shipping Tracking: 1Z90V7160300778935,Shipping,165662,UPS,1,CWL Brands,Shipped,8120,30,427,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
07-21-2025,1132,Portland Smoke & Vape,1041 Brighton Ave Ste 8,Portland,Maine,4102,Portland Smoke & Vape,,74,CC Processing,8129,Fulfilled,DerekW,,,,,,,18741,55328,CC Processing,968,Credit Card Processing Fee,Credit Card Processing Fee,Sale,166492,UPS,1,CWL Brands,Shipped,8129,30,1132,DW,1.00,$0.0000,1.00,$51.00,$51.00,$0.00,3.00
07-21-2025,1132,Portland Smoke & Vape,1041 Brighton Ave Ste 8,Portland,Maine,4102,Portland Smoke & Vape,,206,KB-4000,8129,Fulfilled,DerekW,,,,,,,18741,55327,KB-4000,968,Focus MC12,Focus MC12,Sale,166492,UPS,1,CWL Brands,Shipped,8129,30,1132,DW,1.00,$576.0000,1.00,$720.00,$720.00,$154.90,2.00
07-21-2025,1132,Portland Smoke & Vape,1041 Brighton Ave Ste 8,Portland,Maine,4102,Portland Smoke & Vape,,197,KB-4002,8129,Fulfilled,DerekW,,,,,,,18741,55326,KB-4002,968,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,166492,UPS,1,CWL Brands,Shipped,8129,30,1132,DW,2.00,$504.0000,1.00,$504.00,"$1,008.00",$390.24,1.00
07-21-2025,1132,Portland Smoke & Vape,1041 Brighton Ave Ste 8,Portland,Maine,4102,Portland Smoke & Vape,,11,Shipping,8129,Fulfilled,DerekW,,,,,,,18741,55337,Shipping,968,Shipping,Shipping Tracking: 1Z90V7160304372115,Shipping,166492,UPS,1,CWL Brands,Shipped,8129,30,1132,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
07-21-2025,1783,Noreservations,146-33 35th Ave,Flushing,New York,11354,Noreservations,Derek Whitworth,74,CC Processing,8094,Fulfilled,DerekW,,,,,,,18573,55262,CC Processing,1558,Credit Card Processing Fee,Credit Card Processing Fee,Sale,166416,UPS,1,CWL Brands,Shipped,8094,30,1783,DW,1.00,$0.0000,1.00,$5.97,$5.97,$0.00,2.00
07-21-2025,1783,Noreservations,146-33 35th Ave,Flushing,New York,11354,Noreservations,Derek Whitworth,209,KB-041,8094,Fulfilled,DerekW,,,,,,,18573,55230,KB-041,1558,Acrylic kit- White(4 FF/acrylic),Acrylic kit- White(4 FF/acrylic),Sale,166416,UPS,1,CWL Brands,Shipped,8094,30,1783,DW,1.00,$260.0000,1.00,$199.00,$199.00,$52.73,1.00
07-21-2025,1783,Noreservations,146-33 35th Ave,Flushing,New York,11354,Noreservations,Derek Whitworth,11,Shipping,8094,Fulfilled,DerekW,,,,,,,18573,55333,Shipping,1558,Shipping,Shipping Tracking: 1Z90V7160338605336,Shipping,166416,UPS,1,CWL Brands,Shipped,8094,30,1783,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
07-21-2025,1493,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,Mahant 342 Inc,,206,KB-4000,8032,Fulfilled,DerekW,,,,,,,18341,54039,KB-4000,1279,Focus MC12,Focus MC12,Sale,166409,UPS,1,CWL Brands,Shipped,8032,30,1493,DW,3.00,$576.0000,1.00,$720.00,"$2,160.00",$449.15,1.00
07-21-2025,1493,Mahant 342 Inc,251 5th Ave Street Level,New York,New York,10016,Mahant 342 Inc,,11,Shipping,8032,Fulfilled,DerekW,,,,,,,18341,55318,Shipping,1279,Shipping,Shipping Tracking: 1Z90V7160336906078,Shipping,166409,UPS,1,CWL Brands,Shipped,8032,30,1493,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
07-21-2025,1189,Ultimate Sport Nutrition,2519 S Shields St Unit 1J,Fort Collins,Colorado,80526,Ultimate Sport Nutrition,,74,CC Processing,8124,Fulfilled,BrandonG,,,,,,,18716,55362,CC Processing,1025,Credit Card Processing Fee,Credit Card Processing Fee,Sale,166669,UPS,1,CWL Brands,Shipped,8124,30,1189,BG,1.00,$0.0000,1.00,$24.57,$24.57,$0.00,6.00
07-21-2025,1189,Ultimate Sport Nutrition,2519 S Shields St Unit 1J,Fort Collins,Colorado,80526,Ultimate Sport Nutrition,,207,KB-3000,8124,Fulfilled,BrandonG,,,,,,,18716,55235,KB-3000,1025,Focus+Flow 12PK,Focus+Flow 12PK,Sale,166669,UPS,1,CWL Brands,Shipped,8124,30,1189,BG,8.00,$60.0000,1.00,$60.00,$480.00,$41.96,1.00
07-21-2025,1189,Ultimate Sport Nutrition,2519 S Shields St Unit 1J,Fort Collins,Colorado,80526,Ultimate Sport Nutrition,,193,KB-3001,8124,Fulfilled,BrandonG,,,,,,,18716,55238,KB-3001,1025,Release + Relax 12pk,Release + Relax 12pk,Sale,166669,UPS,1,CWL Brands,Shipped,8124,30,1189,BG,1.00,$60.0000,1.00,$60.00,$60.00,$16.50,4.00
07-21-2025,1189,Ultimate Sport Nutrition,2519 S Shields St Unit 1J,Fort Collins,Colorado,80526,Ultimate Sport Nutrition,,196,KB-3002,8124,Fulfilled,BrandonG,,,,,,,18716,55237,KB-3002,1025,Zoom 12PK,Zoom 12PK,Sale,166669,UPS,1,CWL Brands,Shipped,8124,30,1189,BG,2.00,$42.0000,1.00,$42.00,$84.00,$32.46,3.00
07-21-2025,1189,Ultimate Sport Nutrition,2519 S Shields St Unit 1J,Fort Collins,Colorado,80526,Ultimate Sport Nutrition,,204,KB-3003,8124,Fulfilled,BrandonG,,,,,,,18716,55236,KB-3003,1025,Mango-Tango 12pk,Mango-Tango 12pk,Sale,166669,UPS,1,CWL Brands,Shipped,8124,30,1189,BG,3.00,$72.0000,1.00,$60.00,$180.00,$51.71,2.00
07-21-2025,1189,Ultimate Sport Nutrition,2519 S Shields St Unit 1J,Fort Collins,Colorado,80526,Ultimate Sport Nutrition,,11,Shipping,8124,Fulfilled,BrandonG,,,,,,,18716,55239,Shipping,1025,Shipping,Shipping,Shipping,166669,UPS,1,CWL Brands,Shipped,8124,30,1189,BG,1.00,$0.0000,1.00,$15.00,$15.00,$0.05,5.00
07-21-2025,1189,Ultimate Sport Nutrition,2519 S Shields St Unit 1J,Fort Collins,Colorado,80526,Ultimate Sport Nutrition,,11,Shipping,8124,Fulfilled,BrandonG,,,,,,,18716,55415,Shipping,1025,Shipping,Shipping Tracking: 1Z90V7160307067539,Shipping,166669,UPS,1,CWL Brands,Shipped,8124,30,1189,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,7.00
07-21-2025,1341,RRR Wholesale,2904 Lafayette St.,Santa Clara,California,95054,RRR Wholesale,Ben Wallner,206,KB-4000,8118,Fulfilled,BenW,,,,,,,18659,55062,KB-4000,1177,Focus MC12,Focus MC12,Sale,166782,LTL Freight Carrier,1,CWL Brands,Shipped,8118,30,1341,BW,56.00,$576.0000,1.00,$612.00,"$34,272.00","$26,358.37",1.00
07-21-2025,1341,RRR Wholesale,2904 Lafayette St.,Santa Clara,California,95054,RRR Wholesale,Ben Wallner,11,Shipping,8118,Fulfilled,BenW,,,,,,,18659,55063,Shipping,1177,Shipping,Shipping,Shipping,166782,LTL Freight Carrier,1,CWL Brands,Shipped,8118,30,1341,BW,1.00,$0.0000,1.00,$350.00,$350.00,$0.05,2.00
07-21-2025,1341,RRR Wholesale,2904 Lafayette St.,Santa Clara,California,95054,RRR Wholesale,Ben Wallner,11,Shipping,8118,Fulfilled,BenW,,,,,,,18659,55500,Shipping,1177,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77111507010,Shipping,166782,LTL Freight Carrier,1,CWL Brands,Shipped,8118,30,1341,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
07-21-2025,16,Exclusive Distributors,"4508 Bibb Blvd
Suite B4",Tucker,Georgia,30084,Exclusive Distributors,,207,KB-3000,8142,Fulfilled,Zalak,,,,,,,18755,55377,KB-3000,2,Focus+Flow 12PK,Focus+Flow 12PK,Sale,166645,UPS,1,CWL Brands,Shipped,8142,30,16,ED,11.00,$60.0000,1.00,$45.00,$495.00,$57.69,2.00
07-21-2025,16,Exclusive Distributors,"4508 Bibb Blvd
Suite B4",Tucker,Georgia,30084,Exclusive Distributors,,197,KB-4002,8142,Fulfilled,Zalak,,,,,,,18755,55376,KB-4002,2,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,166645,UPS,1,CWL Brands,Shipped,8142,30,16,ED,2.00,$504.0000,1.00,$384.00,$768.00,$390.24,1.00
07-21-2025,16,Exclusive Distributors,"4508 Bibb Blvd
Suite B4",Tucker,Georgia,30084,Exclusive Distributors,,11,Shipping,8142,Fulfilled,Zalak,,,,,,,18755,55364,Shipping,2,Shipping,Shipping,Shipping,166645,UPS,1,CWL Brands,Shipped,8142,30,16,ED,1.00,$0.0000,1.00,$30.00,$30.00,$0.05,3.00
07-21-2025,16,Exclusive Distributors,"4508 Bibb Blvd
Suite B4",Tucker,Georgia,30084,Exclusive Distributors,,11,Shipping,8142,Fulfilled,Zalak,,,,,,,18755,55414,Shipping,2,Shipping,Shipping Tracking: 1Z90V7160308586502,Shipping,166645,UPS,1,CWL Brands,Shipped,8142,30,16,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
07-21-2025,276,Top Notch Smoke Shop,6761 Stanford Ranch Rd,Rocklin,California,95677,Top Notch Smoke Shop,Ben Wallner,206,KB-4000,8137,Fulfilled,BenW,,,,,,,18750,55352,KB-4000,144,Focus MC12,Focus MC12,Sale,166652,UPS,1,CWL Brands,Shipped,8137,30,276,BW,2.00,$576.0000,1.00,$720.00,"$1,440.00",$283.25,1.00
07-21-2025,276,Top Notch Smoke Shop,6761 Stanford Ranch Rd,Rocklin,California,95677,Top Notch Smoke Shop,Ben Wallner,11,Shipping,8137,Fulfilled,BenW,,,,,,,18750,55353,Shipping,144,Shipping,Shipping,Shipping,166652,UPS,1,CWL Brands,Shipped,8137,30,276,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
07-21-2025,276,Top Notch Smoke Shop,6761 Stanford Ranch Rd,Rocklin,California,95677,Top Notch Smoke Shop,Ben Wallner,11,Shipping,8137,Fulfilled,BenW,,,,,,,18750,55413,Shipping,144,Shipping,Shipping Tracking: 1Z90V7160305396277,Shipping,166652,UPS,1,CWL Brands,Shipped,8137,30,276,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
07-21-2025,420,Grow Kratom,79 w 900 s,salt lake,Utah,84101,Grow Kratom,,206,KB-4000,8123,Fulfilled,BrandonG,,,,,,,18715,55234,KB-4000,263,Focus MC12,Focus MC12,Sale,166096,UPS,1,CWL Brands,Shipped,8123,30,420,BG,3.00,$576.0000,1.00,$720.00,"$2,160.00",$449.15,1.00
07-21-2025,420,Grow Kratom,79 w 900 s,salt lake,Utah,84101,Grow Kratom,,11,Shipping,8123,Fulfilled,BrandonG,,,,,,,18715,55295,Shipping,263,Shipping,Shipping Tracking: 1Z90V7160326291493,Shipping,166096,UPS,1,CWL Brands,Shipped,8123,30,420,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
07-21-2025,1129,The Karma Korner | Helena,"ATTN: Tiffany, 1801 N Montana Ave",Helena,Montana,59601,The Karma Korner | Helena,,206,KB-4000,8121,Fulfilled,BrandonG,,,,,,,18664,55070,KB-4000,965,Focus MC12,Focus MC12,Sale,166089,UPS,1,CWL Brands,Shipped,8121,30,1129,BG,8.00,$576.0000,1.00,$684.00,"$5,472.00","$1,197.74",1.00
07-21-2025,1129,The Karma Korner | Helena,"ATTN: Tiffany, 1801 N Montana Ave",Helena,Montana,59601,The Karma Korner | Helena,,11,Shipping,8121,Fulfilled,BrandonG,,,,,,,18664,55296,Shipping,965,Shipping,Shipping Tracking: 1Z90V7160326581929,Shipping,166089,UPS,1,CWL Brands,Shipped,8121,30,1129,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
07-22-2025,573,The Stash Smoke Shop Ltd,17411 SE McLoughlin Blvd,Milwaukie,Oregon,97267,The Stash Smoke Shop Ltd,,206,KB-4000,8149,Fulfilled,BenW,,,,,,,18785,55465,KB-4000,415,Focus MC12,Focus MC12,Sale,166980,UPS,1,CWL Brands,Shipped,8149,30,573,BW,4.00,$576.0000,1.00,$720.00,"$2,880.00","$1,882.74",1.00
07-22-2025,573,The Stash Smoke Shop Ltd,17411 SE McLoughlin Blvd,Milwaukie,Oregon,97267,The Stash Smoke Shop Ltd,,11,Shipping,8149,Fulfilled,BenW,,,,,,,18785,55486,Shipping,415,Shipping,Shipping Tracking: 1Z90V7160310734196,Shipping,166980,UPS,1,CWL Brands,Shipped,8149,30,573,BW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
