Issued date,Account ID,Bill to name,Billing Address,Bill to city,Bill to state,Billing Zip,Customer,Default Sales Rep,Product ID,Sku,Sales order Number,Sales Order Status,Sales Rep,So c1,So c2,Sales Order Custom Field 3,So c4,So c5,So c6,Sales Order ID,SO Item ID,SO Item Product Number,Customer ID,Product Description,SO Item Description,Soitem type,BOL,Carrier Name,Company id,Company name,Ship status,SO Number,Status ID,Account ID,Sales Rep Initials,Fulfilled Quantity,Last Unit Price,So ct,Unit price,Total price,Total Cost,So line item
03-12-2025,242,Smoke N Stuff,1961 E Charleston Blvd,Las Vegas,Nevada,89104,Smoke N Stuff,,11,Shipping,6602,Fulfilled,Jared,,,,,,,13061,39660,Shipping,114,Shipping,Shipping Tracking: 1Z90V7160302128026,Shipping,118606,UPS,1,CWL Brands,Shipped,6602,30,242,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
03-12-2025,242,Smoke N Stuff,1961 E Charleston Blvd,Las Vegas,Nevada,89104,Smoke N Stuff,,74,CC Processing,6602,Fulfilled,Jared,,,,,,,13061,39633,CC Processing,114,Credit Card Processing Fee,Credit Card Processing Fee,Sale,118606,UPS,1,CWL Brands,Shipped,6602,30,242,JL,1.00,$0.0000,1.00,$23.43,$23.43,$0.00,4.00
03-12-2025,242,Smoke N Stuff,1961 E Charleston Blvd,Las Vegas,Nevada,89104,Smoke N Stuff,,206,KB-4000,6602,Fulfilled,Jared,,,,,,,13061,39591,KB-4000,114,Focus MC12,Focus MC 12ct,Sale,118606,UPS,1,CWL Brands,Shipped,6602,30,242,JL,1.00,$576.0000,1.00,$648.00,$648.00,$0.00,1.00
03-12-2025,242,Smoke N Stuff,1961 E Charleston Blvd,Las Vegas,Nevada,89104,Smoke N Stuff,,207,KB-3000,6602,Fulfilled,Jared,,,,,,,13061,39592,KB-3000,114,Focus+Flow 12PK,Focus 12PK,Sale,118606,UPS,1,CWL Brands,Shipped,6602,30,242,JL,2.00,$60.0000,1.00,$54.00,$108.00,$0.00,2.00
03-12-2025,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,11,Shipping,6620,Fulfilled,Jared,,,,,,,13105,39411,Shipping,353,Shipping,Shipping,Shipping,118392,UPS,1,CWL Brands,Shipped,6620,30,511,JL,1.00,$0.0000,1.00,$180.00,$180.00,$0.05,1.00
03-12-2025,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,11,Shipping,6620,Fulfilled,Jared,,,,,,,13105,39671,Shipping,353,Shipping,Shipping Tracking: 1Z90V7160327263164,Shipping,118392,UPS,1,CWL Brands,Shipped,6620,30,511,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-12-2025,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,206,KB-4000,6620,Fulfilled,Jared,,,,,,,13105,39564,KB-4000,353,Focus MC12,Focus MC 12ct,Sale,118392,UPS,1,CWL Brands,Shipped,6620,30,511,JL,6.00,$576.0000,1.00,$576.00,"$3,456.00",$0.00,2.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,39058,Shipping,967,Shipping,Shipping,Shipping,121996,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,1.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,39058,Shipping,967,Shipping,Shipping,Shipping,130608,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,1.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,39058,Shipping,967,Shipping,Shipping,Shipping,136273,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,1.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,39058,Shipping,967,Shipping,Shipping,Shipping,136945,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,1.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,41528,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,121996,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,41528,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,130608,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,41528,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136273,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,41528,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136945,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,44110,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,121996,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,44110,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,130608,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,44110,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136273,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,44110,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136945,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,45381,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,121996,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,45381,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,130608,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,45381,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136273,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,45381,Shipping,967,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136945,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,45394,Shipping,967,Shipping,Shipping Tracking: 1Z90V7160325076790,Shipping,121996,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,45394,Shipping,967,Shipping,Shipping Tracking: 1Z90V7160325076790,Shipping,130608,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,45394,Shipping,967,Shipping,Shipping Tracking: 1Z90V7160325076790,Shipping,136273,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,11,Shipping,6590,Fulfilled,Zalak,,,,,,,13011,45394,Shipping,967,Shipping,Shipping Tracking: 1Z90V7160325076790,Shipping,136945,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,206,KB-4000,6590,Fulfilled,Zalak,,,,,,,13011,39769,KB-4000,967,Focus MC12,Focus MC 12ct,Sale,121996,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,280.00,$576.0000,1.00,$504.00,"$141,120.00","$47,647.02",2.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,206,KB-4000,6590,Fulfilled,Zalak,,,,,,,13011,39769,KB-4000,967,Focus MC12,Focus MC 12ct,Sale,130608,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,280.00,$576.0000,1.00,$504.00,"$141,120.00","$47,647.02",2.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,206,KB-4000,6590,Fulfilled,Zalak,,,,,,,13011,39769,KB-4000,967,Focus MC12,Focus MC 12ct,Sale,136273,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,280.00,$576.0000,1.00,$504.00,"$141,120.00","$47,647.02",2.00
03-12-2025,1131,Amia Trading - AWS,201 E Anderson Lane,Austin,Texas,78752,Amia Trading - AWS,,206,KB-4000,6590,Fulfilled,Zalak,,,,,,,13011,39769,KB-4000,967,Focus MC12,Focus MC 12ct,Sale,136945,LTL Freight Carrier,1,CWL Brands,Shipped,6590,30,1131,ED,280.00,$576.0000,1.00,$504.00,"$141,120.00","$47,647.02",2.00
03-13-2025,308,Down South Distro,236 space park s,nashville,Tennessee,37211,Down South Distro,,11,Shipping,6576,Fulfilled,Jared,,,,,,,12943,38864,Shipping,175,Shipping,Shipping,Shipping,130899,LTL Freight Carrier,1,CWL Brands,Shipped,6576,30,308,JL,1.00,$0.0000,1.00,$430.00,$430.00,$0.05,1.00
03-13-2025,308,Down South Distro,236 space park s,nashville,Tennessee,37211,Down South Distro,,11,Shipping,6576,Fulfilled,Jared,,,,,,,12943,44109,Shipping,175,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,130899,LTL Freight Carrier,1,CWL Brands,Shipped,6576,30,308,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
03-13-2025,308,Down South Distro,236 space park s,nashville,Tennessee,37211,Down South Distro,,193,KB-3001,6576,Fulfilled,Jared,,,,,,,12943,43905,KB-3001,175,Release + Relax 12pk,Release + Relax 12pk,Sale,130899,LTL Freight Carrier,1,CWL Brands,Shipped,6576,30,308,JL,4.00,$60.0000,1.00,$0.00,$0.00,$0.00,5.00
03-13-2025,308,Down South Distro,236 space park s,nashville,Tennessee,37211,Down South Distro,,194,KB-4001,6576,Fulfilled,Jared,,,,,,,12943,43904,KB-4001,175,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,130899,LTL Freight Carrier,1,CWL Brands,Shipped,6576,30,308,JL,1.00,$651.0000,1.00,$700.80,$700.80,$133.35,4.00
03-13-2025,308,Down South Distro,236 space park s,nashville,Tennessee,37211,Down South Distro,,197,KB-4002,6576,Fulfilled,Jared,,,,,,,12943,41375,KB-4002,175,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,130899,LTL Freight Carrier,1,CWL Brands,Shipped,6576,30,308,JL,1.00,$504.0000,1.00,$439.20,$439.20,$196.36,3.00
03-13-2025,308,Down South Distro,236 space park s,nashville,Tennessee,37211,Down South Distro,,206,KB-4000,6576,Fulfilled,Jared,,,,,,,12943,41374,KB-4000,175,Focus MC12,Focus MC12,Sale,130899,LTL Freight Carrier,1,CWL Brands,Shipped,6576,30,308,JL,53.00,$576.0000,1.00,$504.00,"$26,712.00","$4,692.52",2.00
03-13-2025,676,SAC Valley Vapes LLC,"Attn: Whip Distro
6043 Power INN RD",Sacramento,California,95824,SAC Valley Vapes LLC,Ben Wallner,11,Shipping,6497,Fulfilled,Jared,,,,,,,12752,38350,Shipping,516,Shipping,Shipping,Shipping,125475,LTL Freight Carrier,1,CWL Brands,Shipped,6497,30,676,JL,1.00,$0.0000,1.00,$299.00,$299.00,$0.05,1.00
03-13-2025,676,SAC Valley Vapes LLC,"Attn: Whip Distro
6043 Power INN RD",Sacramento,California,95824,SAC Valley Vapes LLC,Ben Wallner,11,Shipping,6497,Fulfilled,Jared,,,,,,,12752,42453,Shipping,516,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,125475,LTL Freight Carrier,1,CWL Brands,Shipped,6497,30,676,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-13-2025,676,SAC Valley Vapes LLC,"Attn: Whip Distro
6043 Power INN RD",Sacramento,California,95824,SAC Valley Vapes LLC,Ben Wallner,206,KB-4000,6497,Fulfilled,Jared,,,,,,,12752,41370,KB-4000,516,Focus MC12,Focus MC12,Sale,125475,LTL Freight Carrier,1,CWL Brands,Shipped,6497,30,676,JL,28.00,$576.0000,1.00,$504.00,"$14,112.00","$5,488.98",2.00
03-13-2025,876,Pied Piper,506 South Broadway,Portland,Tennessee,37148,Pied Piper,,11,Shipping,6617,Fulfilled,Jared,,,,,,,13100,39960,Shipping,714,Shipping,Shipping Tracking: 1Z90V7160308372457,Shipping,119054,UPS,1,CWL Brands,Shipped,6617,30,876,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
03-13-2025,876,Pied Piper,506 South Broadway,Portland,Tennessee,37148,Pied Piper,,206,KB-4000,6617,Fulfilled,Jared,,,,,,,13100,39368,KB-4000,714,Focus MC12,Focus MC 12ct,Sale,119054,UPS,1,CWL Brands,Shipped,6617,30,876,JL,3.00,$576.0000,1.00,$648.00,"$1,944.00",$588.10,1.00
03-13-2025,877,Kwality Korner,3195 S Mount Juliet Rd,Mt. Juliet,Tennessee,37122,Kwality Korner,,11,Shipping,6596,Fulfilled,Jared,,,,,,,13050,40150,Shipping,715,Shipping,Shipping Tracking: 1Z90V7160331190930,Shipping,119436,UPS,1,CWL Brands,Shipped,6596,30,877,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
03-13-2025,877,Kwality Korner,3195 S Mount Juliet Rd,Mt. Juliet,Tennessee,37122,Kwality Korner,,206,KB-4000,6596,Fulfilled,Jared,,,,,,,13050,40005,KB-4000,715,Focus MC12,Focus MC 12ct,Sale,119436,UPS,1,CWL Brands,Shipped,6596,30,877,JL,2.00,$576.0000,1.00,$648.00,"$1,296.00",$392.07,1.00
03-17-2025,439,Northland Vapor LLC,"4225 38th St S, Shops AB",Fargo,North Dakota,58104,Northland Vapor LLC,,11,Shipping,6684,Fulfilled,DerekW,,,,,,,13287,40393,Shipping,282,Shipping,Shipping Tracking: 1Z90V7160327839926,Shipping,120074,UPS,1,CWL Brands,Shipped,6684,30,439,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-17-2025,439,Northland Vapor LLC,"4225 38th St S, Shops AB",Fargo,North Dakota,58104,Northland Vapor LLC,,74,CC Processing,6684,Fulfilled,DerekW,,,,,,,13287,40249,CC Processing,282,Credit Card Processing Fee,Credit Card Processing Fee,Sale,120074,UPS,1,CWL Brands,Shipped,6684,30,439,DW,1.00,$0.0000,1.00,$37.50,$37.50,$0.00,2.00
03-17-2025,439,Northland Vapor LLC,"4225 38th St S, Shops AB",Fargo,North Dakota,58104,Northland Vapor LLC,,206,KB-4000,6684,Fulfilled,DerekW,,,,,,,13287,40245,KB-4000,282,Focus MC12,Focus MC 12ct,Sale,120074,UPS,1,CWL Brands,Shipped,6684,30,439,DW,2.00,$576.0000,1.00,$612.00,"$1,224.00",$392.07,1.00
03-17-2025,439,Northland Vapor LLC,"4225 38th St S, Shops AB",Fargo,North Dakota,58104,Northland Vapor LLC,,11,Shipping,6685,Fulfilled,DerekW,,,,,,,13288,40247,Shipping,282,Shipping,Shipping,Shipping,120081,UPS,1,CWL Brands,Shipped,6685,30,439,DW,1.00,$0.0000,1.00,$100.00,$100.00,$0.05,2.00
03-17-2025,439,Northland Vapor LLC,"4225 38th St S, Shops AB",Fargo,North Dakota,58104,Northland Vapor LLC,,11,Shipping,6685,Fulfilled,DerekW,,,,,,,13288,40391,Shipping,282,Shipping,Shipping Tracking: 1Z90V7160226643917,Shipping,120081,UPS,1,CWL Brands,Shipped,6685,30,439,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
03-17-2025,439,Northland Vapor LLC,"4225 38th St S, Shops AB",Fargo,North Dakota,58104,Northland Vapor LLC,,74,CC Processing,6685,Fulfilled,DerekW,,,,,,,13288,40248,CC Processing,282,Credit Card Processing Fee,Credit Card Processing Fee,Sale,120081,UPS,1,CWL Brands,Shipped,6685,30,439,DW,1.00,$0.0000,1.00,$20.00,$20.00,$0.00,3.00
03-17-2025,439,Northland Vapor LLC,"4225 38th St S, Shops AB",Fargo,North Dakota,58104,Northland Vapor LLC,,206,KB-4000,6685,Fulfilled,DerekW,,,,,,,13288,40246,KB-4000,282,Focus MC12,Focus MC 12ct,Sale,120081,UPS,1,CWL Brands,Shipped,6685,30,439,DW,1.00,$576.0000,1.00,$612.00,$612.00,$196.04,1.00
03-17-2025,504,Raw Distribution,1609 Abram Ct,San Leandro,California,94577,Raw Distribution,,11,Shipping,6572,Fulfilled,DerekW,,,,,,,12932,38809,Shipping,347,Shipping,Shipping,Shipping,129275,LTL Freight Carrier,1,CWL Brands,Shipped,6572,30,504,DW,1.00,$0.0000,1.00,$290.00,$290.00,$0.05,1.00
03-17-2025,504,Raw Distribution,1609 Abram Ct,San Leandro,California,94577,Raw Distribution,,11,Shipping,6572,Fulfilled,DerekW,,,,,,,12932,43485,Shipping,347,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,129275,LTL Freight Carrier,1,CWL Brands,Shipped,6572,30,504,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-17-2025,504,Raw Distribution,1609 Abram Ct,San Leandro,California,94577,Raw Distribution,,206,KB-4000,6572,Fulfilled,DerekW,,,,,,,12932,39611,KB-4000,347,Focus MC12,Focus MC 12ct,Sale,129275,LTL Freight Carrier,1,CWL Brands,Shipped,6572,30,504,DW,56.00,$576.0000,1.00,$525.60,"$29,433.60","$10,977.96",2.00
03-17-2025,928,Sultan's Smoke,9602 Ralston rd,Arvada,Colorado,80004,Sultan's Smoke,,11,Shipping,6658,Fulfilled,BrandonG,,,,,,,13190,39829,Shipping,764,Shipping,Shipping,Shipping,119993,UPS,1,CWL Brands,Shipped,6658,30,928,BG,1.00,$0.0000,1.00,$20.00,$20.00,$0.05,2.00
03-17-2025,928,Sultan's Smoke,9602 Ralston rd,Arvada,Colorado,80004,Sultan's Smoke,,11,Shipping,6658,Fulfilled,BrandonG,,,,,,,13190,40392,Shipping,764,Shipping,Shipping Tracking: 1Z90V7160319706245,Shipping,119993,UPS,1,CWL Brands,Shipped,6658,30,928,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-17-2025,928,Sultan's Smoke,9602 Ralston rd,Arvada,Colorado,80004,Sultan's Smoke,,206,KB-4000,6658,Fulfilled,BrandonG,,,,,,,13190,39828,KB-4000,764,Focus MC12,Focus MC 12ct,Sale,119993,UPS,1,CWL Brands,Shipped,6658,30,928,BG,1.00,$576.0000,1.00,$648.00,$648.00,$196.04,1.00
03-17-2025,929,Z Mart #3,927 Gallatin Avenue,Nashville,Tennessee,37206,Z Mart #3,,11,Shipping,6686,Fulfilled,Jared,,,,,,,13293,40406,Shipping,765,Shipping,Shipping Tracking: 1Z90V7160313456660,Shipping,120128,UPS,1,CWL Brands,Shipped,6686,30,929,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
03-17-2025,929,Z Mart #3,927 Gallatin Avenue,Nashville,Tennessee,37206,Z Mart #3,,206,KB-4000,6686,Fulfilled,Jared,,,,,,,13293,40256,KB-4000,765,Focus MC12,Focus MC 12ct,Sale,120128,UPS,1,CWL Brands,Shipped,6686,30,929,JL,3.00,$576.0000,1.00,$648.00,"$1,944.00",$588.10,1.00
03-17-2025,1023,iCloud Vape and Smoke 2 | Gilette,1215 S Douglas Hwy,Gillette,Wyoming,82716,iCloud Vape and Smoke 2 | Gilette,,11,Shipping,6682,Fulfilled,BrandonG,,,,,,,13286,40402,Shipping,859,Shipping,Shipping Tracking: 1Z90V7160309460850,Shipping,120067,UPS,1,CWL Brands,Shipped,6682,30,1023,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
03-17-2025,1023,iCloud Vape and Smoke 2 | Gilette,1215 S Douglas Hwy,Gillette,Wyoming,82716,iCloud Vape and Smoke 2 | Gilette,,174,KB-038,6682,Fulfilled,BrandonG,,,,,,,13286,40244,KB-038,859,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,120067,UPS,1,CWL Brands,Shipped,6682,30,1023,BG,1.00,$0.0000,1.00,$299.00,$299.00,$31.75,1.00
03-17-2025,1074,Rochester Smoke Shop,"ATTN: Steve
3456 55th St NW",Rochester,Minnesota,55901,Rochester Smoke Shop,,11,Shipping,6677,Fulfilled,BrandonG,,,,,,,13275,40186,Shipping,910,Shipping,Shipping,Shipping,120470,UPS,1,CWL Brands,Shipped,6677,30,1074,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
03-17-2025,1074,Rochester Smoke Shop,"ATTN: Steve
3456 55th St NW",Rochester,Minnesota,55901,Rochester Smoke Shop,,11,Shipping,6677,Fulfilled,BrandonG,,,,,,,13275,40579,Shipping,910,Shipping,Shipping Tracking: 1Z90V7160307211695,Shipping,120470,UPS,1,CWL Brands,Shipped,6677,30,1074,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-17-2025,1074,Rochester Smoke Shop,"ATTN: Steve
3456 55th St NW",Rochester,Minnesota,55901,Rochester Smoke Shop,,206,KB-4000,6677,Fulfilled,BrandonG,,,,,,,13275,40155,KB-4000,910,Focus MC12,Focus MC 12ct,Sale,120470,UPS,1,CWL Brands,Shipped,6677,30,1074,BG,6.00,$576.0000,1.00,$612.00,"$3,672.00","$1,176.21",1.00
03-17-2025,1129,The Karma Korner | Helena,"ATTN: Tiffany
1801 N Montana Ave",Helena,Montana,59601,The Karma Korner | Helena,,11,Shipping,6648,Fulfilled,BrandonG,,,,,,,13168,40714,Shipping,965,Shipping,Shipping Tracking: 1Z90V7160325572379,Shipping,120005,UPS,1,CWL Brands,Shipped,6648,30,1129,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
03-17-2025,1129,The Karma Korner | Helena,"ATTN: Tiffany
1801 N Montana Ave",Helena,Montana,59601,The Karma Korner | Helena,,206,KB-4000,6648,Fulfilled,BrandonG,,,,,,,13168,39723,KB-4000,965,Focus MC12,Focus MC 12ct,Sale,120005,UPS,1,CWL Brands,Shipped,6648,30,1129,BG,6.00,$576.0000,1.00,$648.00,"$3,888.00","$1,176.21",1.00
03-18-2025,390,The Botany Bay (Woodhill),2350 Woodhill Dr Suite # 144,Lexington,Kentucky,40509,The Botany Bay (Woodhill),,11,Shipping,6671,Fulfilled,DerekW,,,,,,,13232,40019,Shipping,233,Shipping,Shipping,Shipping,121057,UPS,1,CWL Brands,Shipped,6671,30,390,DW,1.00,$0.0000,1.00,$200.00,$200.00,$0.05,4.00
03-18-2025,390,The Botany Bay (Woodhill),2350 Woodhill Dr Suite # 144,Lexington,Kentucky,40509,The Botany Bay (Woodhill),,11,Shipping,6671,Fulfilled,DerekW,,,,,,,13232,40726,Shipping,233,Shipping,Shipping Tracking: 1Z90V7160330010144,Shipping,121057,UPS,1,CWL Brands,Shipped,6671,30,390,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
03-18-2025,390,The Botany Bay (Woodhill),2350 Woodhill Dr Suite # 144,Lexington,Kentucky,40509,The Botany Bay (Woodhill),,199,Acrylic-007,6671,Fulfilled,DerekW,,,,,,,13232,40016,Acrylic-007,233,4-Tier Acrylic Focus+Flow Topper-  Empty White,4-Tier Acrylic Focus+Flow Topper-  Empty White,Sale,121057,UPS,1,CWL Brands,Shipped,6671,30,390,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
03-18-2025,390,The Botany Bay (Woodhill),2350 Woodhill Dr Suite # 144,Lexington,Kentucky,40509,The Botany Bay (Woodhill),,206,KB-4000,6671,Fulfilled,DerekW,,,,,,,13232,40015,KB-4000,233,Focus MC12,Focus MC 12ct,Sale,121057,UPS,1,CWL Brands,Shipped,6671,30,390,DW,1.00,$576.0000,1.00,$0.00,$0.00,$0.00,1.00
