Customer id,Sales order Number,Posting Date,Customer,Billing Name,Billing Address,Bill to city,Billing State,Billing Zip,Sales Order ID,Unit price,Product ID,Product,Product desc,Sales Order Product ID,Sales person,Invoiced cost,Invoiced margin,Revenue,Order value
1422,10076,01-05-2026,New Smoke Shop,New Smoke Shop,1 Coppland St,Quincy,Massachusetts,2169,25169,$60.00,207,KB-3000,Focus+Flow 12PK,76188,DerekW,$20.98,$219.02,$240.00,$240.00
1422,10076,01-05-2026,New Smoke Shop,New Smoke Shop,1 Coppland St,Quincy,Massachusetts,2169,25169,$0.00,11,Shipping,Shipping,76191,DerekW,$0.05,-$0.05,$0.00,$0.00
1359,10106,01-05-2026,Cigarville Inc,Cigarville Inc,51 W 14th St,New York,New York,10011,25201,$576.00,206,KB-4000,Focus MC12,76305,DerekW,-$219.73,-$500.27,-$720.00,-$720.00
293,10089,01-05-2026,Canal Smoke Shop,Canal Smoke,342 Canal St,New York,New York,10013,25185,$576.00,206,KB-4000,Focus MC12,76263,DerekW,$222.45,$497.55,$720.00,$720.00
293,10089,01-05-2026,Canal Smoke Shop,Canal Smoke,342 Canal St,New York,New York,10013,25185,$0.00,11,Shipping,Shipping,76264,DerekW,$0.05,$24.95,$25.00,$25.00
817,10083,01-05-2026,WILD SIDE AMHERST-AM1 (MA),WILD SIDE AMHERST-AM1 (MA),332 College St,Amherst,Massachusetts,1002,25177,$576.00,206,KB-4000,Focus MC12,76228,admin,$687.55,"$1,321.25","$2,008.80","$2,008.80"
700,10094,01-05-2026,SMOKE RINGS WINSTON SALEM-WS (NC),SMOKE RINGS WINSTON SALEM-WS (NC),1106 Burke St,Winston-Salem,North Carolina,27101,25188,$576.00,206,KB-4000,Focus MC12,76274,admin,$222.45,$447.15,$669.60,$669.60
700,10094,01-05-2026,SMOKE RINGS WINSTON SALEM-WS (NC),SMOKE RINGS WINSTON SALEM-WS (NC),1106 Burke St,Winston-Salem,North Carolina,27101,25188,$60.00,207,KB-3000,Focus+Flow 12PK,76275,admin,$41.96,$404.44,$446.40,$446.40
821,10097,01-05-2026,SMOKE RINGS GREENSBORO-GB2 (NC),SMOKE RINGS GREENSBORO-GB2 (NC),2511 Battleground Ave Unit C,Greensboro,North Carolina,27408,25191,$60.00,207,KB-3000,Focus+Flow 12PK,76279,admin,$26.22,$252.78,$279.00,$279.00
904,10098,01-05-2026,SMOKE RINGS CHAPEL HILL-CH2 (NC),SMOKE RINGS CHAPEL HILL-CH2 (NC),1728 Fordham Blvd Suite 147,Chapel Hill,North Carolina,27517,25192,$42.00,196,KB-3002,Zoom 12PK,76280,admin,$81.15,$128.85,$210.00,$210.00
815,10096,01-05-2026,SMOKE RINGS GARNER-RA2 (NC),SMOKE RINGS GARNER-RA2 (NC),106 Bratton Dr Suite 4,Garner,North Carolina,27529,25190,$60.00,207,KB-3000,Focus+Flow 12PK,76278,admin,$52.45,$505.55,$558.00,$558.00
698,10095,01-05-2026,SMOKE RINGS WILMINGTON-WT (NC),SMOKE RINGS WILMINGTON-WT (NC),1207 S Kerr Ave,Wilmington,North Carolina,28403,25189,$576.00,206,KB-4000,Focus MC12,76276,admin,$222.45,$447.15,$669.60,$669.60
698,10095,01-05-2026,SMOKE RINGS WILMINGTON-WT (NC),SMOKE RINGS WILMINGTON-WT (NC),1207 S Kerr Ave,Wilmington,North Carolina,28403,25189,$60.00,207,KB-3000,Focus+Flow 12PK,76277,admin,$15.73,$151.67,$167.40,$167.40
692,10113,01-05-2026,WILD SIDE CONWAY-CW (SC),WILD SIDE CONWAY-CW (SC),"1194 Highway 544 , Unit 3",Conway,South Carolina,29526,25207,$60.00,207,KB-3000,Focus+Flow 12PK,76316,admin,$31.47,$303.33,$334.80,$334.80
701,10110,01-05-2026,WILD SIDE MANCHESTER-MC1 (NH),WILD SIDE MANCHESTER-MC1 (NH),1350 Elm St,Manchester,New Hampshire,3101,25205,$576.00,206,KB-4000,Focus MC12,76311,admin,$216.84,$452.76,$669.60,$669.60
860,10114,01-05-2026,WILD SIDE GAINESVILLE-GV2 (FL),WILD SIDE GAINESVILLE-GV2 (FL),1029 W. University Ave,Gainesville,Florida,32601,25208,$60.00,207,KB-3000,Focus+Flow 12PK,76317,admin,$36.71,$353.89,$390.60,$390.60
702,10085,01-05-2026,WILD SIDE PORTLAND-PT (ME),WILD SIDE PORTLAND-PT (ME),102 Portland St,Portland,Maine,4101,25179,$576.00,206,KB-4000,Focus MC12,76243,admin,$222.45,$447.15,$669.60,$669.60
702,10085,01-05-2026,WILD SIDE PORTLAND-PT (ME),WILD SIDE PORTLAND-PT (ME),102 Portland St,Portland,Maine,4101,25179,$60.00,207,KB-3000,Focus+Flow 12PK,76244,admin,$15.73,$151.67,$167.40,$167.40
702,10085,01-05-2026,WILD SIDE PORTLAND-PT (ME),WILD SIDE PORTLAND-PT (ME),102 Portland St,Portland,Maine,4101,25179,$42.00,196,KB-3002,Zoom 12PK,76242,admin,$32.46,$51.54,$84.00,$84.00
707,10084,01-05-2026,WILD SIDE WEST LAFAYETTE-LF (IN),WILD SIDE WEST LAFAYETTE-LF (IN),111 S River Rd Suite C,West Lafayette,Indiana,47906,25178,$60.00,193,KB-3001,Release + Relax 12pk,76235,admin,$49.50,$117.90,$167.40,$167.40
813,10103,01-05-2026,WILD SIDE LANSING-LS (MI),WILD SIDE LANSING-LS (MI),6527 S Cedar St. Suite A,Lansing,Michigan,48911,25198,$60.00,207,KB-3000,Focus+Flow 12PK,76301,admin,$20.98,$202.22,$223.20,$223.20
813,10103,01-05-2026,WILD SIDE LANSING-LS (MI),WILD SIDE LANSING-LS (MI),6527 S Cedar St. Suite A,Lansing,Michigan,48911,25198,$60.00,193,KB-3001,Release + Relax 12pk,76302,admin,$33.00,$78.60,$111.60,$111.60
827,10087,01-05-2026,WILD SIDE KALAMAZOO-KZ (MI),WILD SIDE KALAMAZOO-KZ (MI),2909 Howard St,Kalamazoo,Michigan,49006,25181,$60.00,207,KB-3000,Focus+Flow 12PK,76246,admin,$20.98,$202.22,$223.20,$223.20
1453,10079,01-05-2026,Pluto's Smoke Shop | ND,Pluto's Smoke Shop | ND,1440 S Washington St,Grand Forks,North Dakota,58201,25172,$0.00,74,CC Processing,Credit Card Processing Fee,76238,BrandonG,$0.00,$9.45,$9.45,$9.45
1453,10079,01-05-2026,Pluto's Smoke Shop | ND,Pluto's Smoke Shop | ND,1440 S Washington St,Grand Forks,North Dakota,58201,25172,$60.00,207,KB-3000,Focus+Flow 12PK,76205,BrandonG,$26.22,$273.78,$300.00,$300.00
1453,10079,01-05-2026,Pluto's Smoke Shop | ND,Pluto's Smoke Shop | ND,1440 S Washington St,Grand Forks,North Dakota,58201,25172,$0.00,11,Shipping,Shipping,76206,BrandonG,$0.05,$14.95,$15.00,$15.00
699,10108,01-05-2026,SMOKE ZONE ENFIELD-EN (CT),SMOKE ZONE ENFIELD-EN (CT),25 Enfield St,Enfield,Connecticut,6082,25203,$576.00,206,KB-4000,Focus MC12,76308,admin,$650.51,"$1,358.29","$2,008.80","$2,008.80"
907,10115,01-05-2026,WILD SIDE CHAMPAIGN-CP2 (IL),WILD SIDE CHAMPAIGN-CP2 (IL),604 S. Neil St. Suite 103,Champaign,Illinois,61820,25209,$60.00,193,KB-3001,Release + Relax 12pk,76318,admin,$33.00,$78.60,$111.60,$111.60
569,10082,01-05-2026,Mile High Botanicals,Mile High Botanicals,"1540 S Holly St, Unit #5",Denver,Colorado,80222,25176,$576.00,206,KB-4000,Focus MC12,76221,BrandonG,$444.89,$995.11,"$1,440.00","$1,440.00"
858,10081,01-05-2026,iCloud Vape and Smoke | Casper,iCloud Vape and Smoke | Casper,"ATTN: Mason, 4070 Plaza Dr",Casper,Wyoming,82604,25175,$0.00,74,CC Processing,Credit Card Processing Fee,76220,BrandonG,$0.00,$41.04,$41.04,$41.04
858,10081,01-05-2026,iCloud Vape and Smoke | Casper,iCloud Vape and Smoke | Casper,"ATTN: Mason, 4070 Plaza Dr",Casper,Wyoming,82604,25175,$576.00,206,KB-4000,Focus MC12,76219,BrandonG,$458.37,$909.63,"$1,368.00","$1,368.00"
92,10074,01-05-2026,Durity Distro,Durity Distro,"2623 s Fry st, Unit 154",Boise,Idaho,83709,25132,$576.00,206,KB-4000,Focus MC12,76040,admin,"$12,456.97","$19,799.03","$32,256.00","$32,256.00"
1697,10092,01-05-2026,White Cloud- Post Falls,White Cloud- Post Falls,6290 W Seltice Way Suite 105,Post Falls,Idaho,83854,25187,$0.00,199,Acrylic-007,4-Tier Acrylic Focus+Flow Topper-  Empty White,76272,Jared,$95.25,-$95.25,$0.00,$0.00
1697,10092,01-05-2026,White Cloud- Post Falls,White Cloud- Post Falls,6290 W Seltice Way Suite 105,Post Falls,Idaho,83854,25187,$576.00,206,KB-4000,Focus MC12,76270,Jared,"$6,591.95","$11,768.05","$18,360.00","$18,360.00"
1697,10092,01-05-2026,White Cloud- Post Falls,White Cloud- Post Falls,6290 W Seltice Way Suite 105,Post Falls,Idaho,83854,25187,$0.00,11,Shipping,Shipping,76271,Jared,$0.05,$227.95,$228.00,$228.00
1712,10070,01-05-2026,Kwick Shop | UT,Kwick Shop | UT,"ATTN: Amer
803 25th Street",Ogden,Utah,84401,25107,$4.50,186,KB-2000,FG-Focus and Flow 2oz,75973,BrandonG,$1.95,-$1.95,$0.00,$0.00
1712,10070,01-05-2026,Kwick Shop | UT,Kwick Shop | UT,"ATTN: Amer
803 25th Street",Ogden,Utah,84401,25107,$6.00,203,KB-2003,Mango-Tango 15ml 120mg,75976,BrandonG,$3.76,-$3.76,$0.00,$0.00
1712,10070,01-05-2026,Kwick Shop | UT,Kwick Shop | UT,"ATTN: Amer
803 25th Street",Ogden,Utah,84401,25107,$4.50,191,KB-2001,Release + Relax 60ml,75974,BrandonG,$3.83,-$3.83,$0.00,$0.00
1712,10070,01-05-2026,Kwick Shop | UT,Kwick Shop | UT,"ATTN: Amer
803 25th Street",Ogden,Utah,84401,25107,$3.50,195,KB-2002,Zoom 60ml bottle,75975,BrandonG,$3.77,-$3.77,$0.00,$0.00
854,10099,01-05-2026,WILD SIDE TEMPE-TP (AZ),WILD SIDE TEMPE-TP (AZ),"405 W. University Dr.
Suite 102",Tempe,Arizona,85281,25195,$576.00,206,KB-4000,Focus MC12,76294,admin,$216.84,$452.76,$669.60,$669.60
1030,10072,01-05-2026,Supreme Glass Wholesale Inc,Supreme Glass Wholesale Inc,"1525 S Baker Ave, Unit B",Ontario,California,91761,25120,$576.00,206,KB-4000,Focus MC12,76011,Shane-Inactive,"$12,085.24","$19,594.76","$31,680.00","$31,680.00"
839,10105,01-05-2026,WILD SIDE VENTURA-JOHNSON (CA),WILD SIDE VENTURA-JOHNSON (CA),2850 Johnson Dr Suite C,Ventura,California,93003,25200,$576.00,206,KB-4000,Focus MC12,76304,admin,$650.51,"$1,358.29","$2,008.80","$2,008.80"
784,10078,01-05-2026,WILD SIDE SIMI VALLEY-SIMI (CA),WILD SIDE SIMI VALLEY-SIMI (CA),"1750 E Los Angeles Ave 
Suite D",Simi Valley,California,93065,25171,$576.00,206,KB-4000,Focus MC12,76201,admin,$229.18,$440.42,$669.60,$669.60
912,10037,01-05-2026,woodland distributors,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,25030,$576.00,206,KB-4000,Focus MC12,75688,BenW,"$2,197.32","$3,922.68","$6,120.00","$6,120.00"
687,10112,01-05-2026,WILD SIDE CORVALLIS-CV (OR),WILD SIDE CORVALLIS-CV (OR),"820 Nw 9th St, Suite 104",corvallis,Oregon,97330,25206,$576.00,206,KB-4000,Focus MC12,76312,admin,$216.84,$452.76,$669.60,$669.60
294,10075,01-05-2026,Inderbitzin Distributors,Inderbitzin Distributors,901 Valley Ave NW,Puyallup,Washington,98371,25133,$576.00,206,KB-4000,Focus MC12,76041,admin,"$9,228.74","$14,963.26","$24,192.00","$24,192.00"
294,10075,01-05-2026,Inderbitzin Distributors,Inderbitzin Distributors,901 Valley Ave NW,Puyallup,Washington,98371,25133,$651.00,194,KB-4001,Release + Relax MC (12 boxes),76042,admin,$350.39,$801.61,"$1,152.00","$1,152.00"
294,10075,01-05-2026,Inderbitzin Distributors,Inderbitzin Distributors,901 Valley Ave NW,Puyallup,Washington,98371,25133,$504.00,197,KB-4002,Zoom MC (12 boxes),76043,admin,"$1,431.68","$3,648.64","$5,080.32","$5,080.32"
695,10116,01-05-2026,WILD SIDE TACOMA-TC (WA),WILD SIDE TACOMA-TC (WA),"4802 S. Center St., Suite B",Tacoma,Washington,98409,25210,$60.00,207,KB-3000,Focus+Flow 12PK,76320,admin,$52.45,$505.55,$558.00,$558.00
1071,10120,01-06-2026,pittsburgh wholesale,pittsburgh wholesale,1810 parkway view dr,pittsburgh,Pennsylvania,15205,25215,$0.00,174,KB-038,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",76343,DerekW,$107.10,$191.90,$299.00,$299.00
991,10118,01-06-2026,Tacony,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,25213,$576.00,206,KB-4000,Focus MC12,76327,DerekW,"$25,464.16","$39,047.84","$64,512.00","$64,512.00"
991,10118,01-06-2026,Tacony,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,25213,$0.00,11,Shipping,Shipping,76328,DerekW,$0.05,$399.95,$400.00,$400.00
891,10086,01-06-2026,WILD SIDE SAVANNAH-SA (GA),WILD SIDE SAVANNAH-SA (GA),13015 Abercorn St. Unit E 3A,Savannah,Georgia,31419,25180,$576.00,206,KB-4000,Focus MC12,76245,admin,$216.84,$452.76,$669.60,$669.60
891,10086,01-06-2026,WILD SIDE SAVANNAH-SA (GA),WILD SIDE SAVANNAH-SA (GA),13015 Abercorn St. Unit E 3A,Savannah,Georgia,31419,25180,$60.00,207,KB-3000,Focus+Flow 12PK,76400,admin,$47.20,$455.00,$502.20,$502.20
1259,10130,01-06-2026,Maine Smoke Shop,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,25236,$60.00,193,KB-3001,Release + Relax 12pk,76424,DerekW,$66.00,$150.00,$216.00,$216.00
1259,10130,01-06-2026,Maine Smoke Shop,Maine Smoke Shop,498 Stillwater Ave,Old Town,Maine,4468,25236,$0.00,11,Shipping,Shipping,76425,DerekW,$0.05,$12.45,$12.50,$12.50
1264,10119,01-06-2026,River Tobacco,River Tobacco,6485 E River Rd,Fridley,Minnesota,55432,25214,$576.00,206,KB-4000,Focus MC12,76341,admin,$433.67,"$1,006.33","$1,440.00","$1,440.00"
1264,10119,01-06-2026,River Tobacco,River Tobacco,6485 E River Rd,Fridley,Minnesota,55432,25214,$0.00,11,Shipping,Shipping,76384,admin,$0.05,-$0.05,$0.00,$0.00
1716,10127,01-06-2026,Wild Side Sugar Creek (MO),Wild Side Sugar Creek (MO),11114 E US HWY 24,Sugar Creek,Missouri,64054,25231,$0.00,199,Acrylic-007,4-Tier Acrylic Focus+Flow Topper-  Empty White,76417,admin,$31.75,-$31.75,$0.00,$0.00
1716,10127,01-06-2026,Wild Side Sugar Creek (MO),Wild Side Sugar Creek (MO),11114 E US HWY 24,Sugar Creek,Missouri,64054,25231,$60.00,207,KB-3000,Focus+Flow 12PK,76406,admin,$10.49,$101.11,$111.60,$111.60
1716,10127,01-06-2026,Wild Side Sugar Creek (MO),Wild Side Sugar Creek (MO),11114 E US HWY 24,Sugar Creek,Missouri,64054,25231,$72.00,204,KB-3003,Mango-Tango 12pk,76405,admin,$17.24,$42.76,$60.00,$60.00
1716,10127,01-06-2026,Wild Side Sugar Creek (MO),Wild Side Sugar Creek (MO),11114 E US HWY 24,Sugar Creek,Missouri,64054,25231,$60.00,193,KB-3001,Release + Relax 12pk,76407,admin,$33.00,$78.60,$111.60,$111.60
1715,10117,01-06-2026,2 CHICKS AND A HEADSHOP,2 CHICKS AND A HEADSHOP,1503 W STATE HWY J,OZARK,Missouri,65721,25211,$0.00,74,CC Processing,Credit Card Processing Fee,76426,BenW,$0.00,$43.20,$43.20,$43.20
1715,10117,01-06-2026,2 CHICKS AND A HEADSHOP,2 CHICKS AND A HEADSHOP,1503 W STATE HWY J,OZARK,Missouri,65721,25211,$576.00,206,KB-4000,Focus MC12,76321,BenW,$428.95,"$1,011.05","$1,440.00","$1,440.00"
1715,10117,01-06-2026,2 CHICKS AND A HEADSHOP,2 CHICKS AND A HEADSHOP,1503 W STATE HWY J,OZARK,Missouri,65721,25211,$0.00,11,Shipping,Shipping,76323,BenW,$0.05,-$0.05,$0.00,$0.00
905,10124,01-06-2026,WILD SIDE FIRESTONE-FRS (CO),WILD SIDE FIRESTONE-FRS (CO),8196 Colorado Blvd Unit N-5,Firestone,Colorado,80525,25228,$576.00,206,KB-4000,Focus MC12,76399,admin,$433.67,$905.53,"$1,339.20","$1,339.20"
270,10077,01-06-2026,420 Friendlys CBD and Kratom shop,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,25170,$576.00,206,KB-4000,Focus MC12,76200,BrandonG,$857.90,"$1,878.10","$2,736.00","$2,736.00"
1452,10080,01-06-2026,Pluto's Smoke Shop | WY,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,25174,$0.00,74,CC Processing,Credit Card Processing Fee,76427,BrandonG,$0.00,$23.64,$23.64,$23.64
1452,10080,01-06-2026,Pluto's Smoke Shop | WY,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,25174,$60.00,207,KB-3000,Focus+Flow 12PK,76214,BrandonG,$41.96,$438.04,$480.00,$480.00
1452,10080,01-06-2026,Pluto's Smoke Shop | WY,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,25174,$72.00,204,KB-3003,Mango-Tango 12pk,76216,BrandonG,$34.47,$85.53,$120.00,$120.00
1452,10080,01-06-2026,Pluto's Smoke Shop | WY,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,25174,$0.00,11,Shipping,Shipping,76217,BrandonG,$0.05,$19.95,$20.00,$20.00
1452,10080,01-06-2026,Pluto's Smoke Shop | WY,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,25174,$42.00,196,KB-3002,Zoom 12PK,76215,BrandonG,$64.92,$103.08,$168.00,$168.00
1249,10128,01-06-2026,Capitol Botanicals | WY,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,25233,$0.00,74,CC Processing,Credit Card Processing Fee,76415,BrandonG,$0.00,$8.37,$8.37,$8.37
1249,10128,01-06-2026,Capitol Botanicals | WY,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,25233,$60.00,207,KB-3000,Focus+Flow 12PK,76412,BrandonG,$15.73,$164.27,$180.00,$180.00
1249,10128,01-06-2026,Capitol Botanicals | WY,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,25233,$0.00,11,Shipping,Shipping,76414,BrandonG,$0.05,$14.95,$15.00,$15.00
1249,10128,01-06-2026,Capitol Botanicals | WY,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,25233,$42.00,196,KB-3002,Zoom 12PK,76413,BrandonG,$32.46,$51.54,$84.00,$84.00
859,10126,01-06-2026,iCloud Vape and Smoke 2 | Gilette,iCloud Vape and Smoke 2 | Gilette,"ATTN: Eli, 1215 S Douglas Hwy",Gillette,Wyoming,82716,25230,$0.00,74,CC Processing,Credit Card Processing Fee,76404,BrandonG,$0.00,$61.56,$61.56,$61.56
859,10126,01-06-2026,iCloud Vape and Smoke 2 | Gilette,iCloud Vape and Smoke 2 | Gilette,"ATTN: Eli, 1215 S Douglas Hwy",Gillette,Wyoming,82716,25230,$576.00,206,KB-4000,Focus MC12,76403,BrandonG,$643.43,"$1,408.57","$2,052.00","$2,052.00"
1215,10125,01-06-2026,iCloud Vape and Smoke | Sheridan,iCloud Vape and Smoke | Sheridan,1001 Coffeen Ave,Sheridan,Wyoming,82801,25229,$0.00,74,CC Processing,Credit Card Processing Fee,76402,BrandonG,$0.00,$61.56,$61.56,$61.56
1215,10125,01-06-2026,iCloud Vape and Smoke | Sheridan,iCloud Vape and Smoke | Sheridan,1001 Coffeen Ave,Sheridan,Wyoming,82801,25229,$576.00,206,KB-4000,Focus MC12,76401,BrandonG,$650.51,"$1,401.49","$2,052.00","$2,052.00"
1639,10123,01-06-2026,SF Professional Distribution LLC,SF Professional Distributions LLC,2350 W Hemingway Blvd,Nampa,Idaho,83651,25218,$576.00,206,KB-4000,Focus MC12,76353,admin,"$2,273.59","$4,566.41","$6,840.00","$6,840.00"
1234,10107,01-06-2026,Good Vibes Boise,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,25202,$576.00,206,KB-4000,Focus MC12,76306,admin,$909.43,"$1,394.57","$2,304.00","$2,304.00"
1234,10107,01-06-2026,Good Vibes Boise,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,25202,$504.00,197,KB-4002,Zoom MC (12 boxes),76307,admin,$119.31,$348.69,$468.00,$468.00
25,10131,01-06-2026,Honest Inc,Honest Inc,1802 Enterprise Blvd,West Sacramento,California,95691,25237,$576.00,206,KB-4000,Focus MC12,76428,BenW,"$12,732.08","$21,539.92","$34,272.00","$34,272.00"
25,10131,01-06-2026,Honest Inc,Honest Inc,1802 Enterprise Blvd,West Sacramento,California,95691,25237,$0.00,11,Shipping,Shipping,76429,BenW,$0.05,$369.95,$370.00,$370.00
1417,10141,01-07-2026,The Hemp Social,The Hemp Social,338 Palisade Ave Ste 254,Jersey City,New Jersey,7307,25307,$0.00,74,CC Processing,Credit Card Processing Fee,76659,DerekW,$0.00,$22.35,$22.35,$22.35
1417,10141,01-07-2026,The Hemp Social,The Hemp Social,338 Palisade Ave Ste 254,Jersey City,New Jersey,7307,25307,$576.00,206,KB-4000,Focus MC12,76638,DerekW,$223.15,$496.85,$720.00,$720.00
1417,10141,01-07-2026,The Hemp Social,The Hemp Social,338 Palisade Ave Ste 254,Jersey City,New Jersey,7307,25307,$0.00,11,Shipping,Shipping,76639,DerekW,$0.05,$24.95,$25.00,$25.00
1463,10144,01-07-2026,Space Smoke Shop,Space Smoke Shop,127 Wanaque Ave,Pompton Lakes,New Jersey,7442,25311,$0.00,74,CC Processing,Credit Card Processing Fee,76690,DerekW,$0.00,$7.50,$7.50,$7.50
1463,10144,01-07-2026,Space Smoke Shop,Space Smoke Shop,127 Wanaque Ave,Pompton Lakes,New Jersey,7442,25311,$60.00,207,KB-3000,Focus+Flow 12PK,76682,DerekW,$20.98,$219.02,$240.00,$240.00
1463,10144,01-07-2026,Space Smoke Shop,Space Smoke Shop,127 Wanaque Ave,Pompton Lakes,New Jersey,7442,25311,$0.00,11,Shipping,Shipping,76683,DerekW,$0.05,$9.95,$10.00,$10.00
1558,10129,01-07-2026,Noreservations,Noreservations,146-33 35th Ave,Flushing,New York,11354,25235,$0.00,74,CC Processing,Credit Card Processing Fee,76443,DerekW,$0.00,$7.58,$7.58,$7.58
1558,10129,01-07-2026,Noreservations,Noreservations,146-33 35th Ave,Flushing,New York,11354,25235,$60.00,207,KB-3000,Focus+Flow 12PK,76422,DerekW,$20.98,$219.02,$240.00,$240.00
1558,10129,01-07-2026,Noreservations,Noreservations,146-33 35th Ave,Flushing,New York,11354,25235,$0.00,11,Shipping,Shipping,76423,DerekW,$0.05,$12.45,$12.50,$12.50
1597,#HKT64AKYZNHUIK,01-07-2026,TOMMYS CORNER,TOMMYS CORNER,"6010 NEW JESUP HWY
IN STORE",BRUNSWICK,Georgia,31523-1628,25362,$72.00,204,KB-3003,Mango-Tango 12pk,76796,ShipStation,$34.47,$85.29,$119.76,$119.76
1604,10111,01-07-2026,Eros Wholesalers,Bio Evexia,22595 Pillsbury Avenue,Lakeville,Minnesota,55044,25204,$576.00,206,KB-4000,Focus MC12,76309,Jared,"$6,148.52","$11,390.68","$17,539.20","$17,539.20"
1604,10111,01-07-2026,Eros Wholesalers,Bio Evexia,22595 Pillsbury Avenue,Lakeville,Minnesota,55044,25204,$0.00,11,Shipping,Shipping,76310,Jared,$0.05,$262.95,$263.00,$263.00
30,10026,01-07-2026,Savage Wholesale,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,25018,$576.00,206,KB-4000,Focus MC12,75637,DerekW,"$10,979.50","$19,620.50","$30,600.00","$30,600.00"
30,10026,01-07-2026,Savage Wholesale,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,25018,$864.00,205,KB-4003,Mango-Tango MC 12CT,75640,DerekW,$174.74,$379.66,$554.40,$554.40
30,10026,01-07-2026,Savage Wholesale,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,25018,$651.00,194,KB-4001,Release + Relax MC (12 boxes),75638,DerekW,$700.78,"$1,401.62","$2,102.40","$2,102.40"
30,10026,01-07-2026,Savage Wholesale,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,25018,$504.00,197,KB-4002,Zoom MC (12 boxes),75639,DerekW,$119.31,$312.69,$432.00,$432.00
1713,10088,01-07-2026,Nabors Wholesale | MT,Nabors Wholesale | MT,"ATTN: Robert Nabors
250 Goat Trail",White Fish,Montana,59937,25183,$0.00,74,CC Processing,Credit Card Processing Fee,76681,BrandonG,$0.00,$241.86,$241.86,$241.86
1713,10088,01-07-2026,Nabors Wholesale | MT,Nabors Wholesale | MT,"ATTN: Robert Nabors
250 Goat Trail",White Fish,Montana,59937,25183,$576.00,206,KB-4000,Focus MC12,76251,BrandonG,"$2,195.90","$4,068.10","$6,264.00","$6,264.00"
1713,10088,01-07-2026,Nabors Wholesale | MT,Nabors Wholesale | MT,"ATTN: Robert Nabors
250 Goat Trail",White Fish,Montana,59937,25183,$864.00,205,KB-4003,Mango-Tango MC 12CT,76254,BrandonG,$174.74,$401.26,$576.00,$576.00
1713,10088,01-07-2026,Nabors Wholesale | MT,Nabors Wholesale | MT,"ATTN: Robert Nabors
250 Goat Trail",White Fish,Montana,59937,25183,$651.00,194,KB-4001,Release + Relax MC (12 boxes),76252,BrandonG,$175.19,$364.81,$540.00,$540.00
1713,10088,01-07-2026,Nabors Wholesale | MT,Nabors Wholesale | MT,"ATTN: Robert Nabors
250 Goat Trail",White Fish,Montana,59937,25183,$0.00,11,Shipping,Shipping,76255,BrandonG,$0.05,$249.95,$250.00,$250.00
1713,10088,01-07-2026,Nabors Wholesale | MT,Nabors Wholesale | MT,"ATTN: Robert Nabors
250 Goat Trail",White Fish,Montana,59937,25183,$504.00,197,KB-4002,Zoom MC (12 boxes),76253,BrandonG,$119.31,$312.69,$432.00,$432.00
994,10122,01-07-2026,Jay Maha Inc,Jay Maha Inc,1421 Holmes Rd,Elgin,Illinois,60123,25216,$0.00,74,CC Processing,Credit Card Processing Fee,76478,admin,$0.00,$21.12,$21.12,$21.12
994,10122,01-07-2026,Jay Maha Inc,Jay Maha Inc,1421 Holmes Rd,Elgin,Illinois,60123,25216,$864.00,205,KB-4003,Mango-Tango MC 12CT,76344,admin,$174.74,$509.26,$684.00,$684.00
994,10122,01-07-2026,Jay Maha Inc,Jay Maha Inc,1421 Holmes Rd,Elgin,Illinois,60123,25216,$0.00,11,Shipping,Shipping,76345,admin,$0.05,$19.95,$20.00,$20.00
1526,#1TC4FFXWZ63ST9,01-07-2026,FUEL WISE,FUEL WISE,"11913 RANCHO ALTO RD
IN STORE",AUSTIN,Texas,78748-3512,25360,$72.00,204,KB-3003,Mango-Tango 12pk,76793,ShipStation,$137.88,$341.16,$479.04,$479.04
